Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1174655,-,-,-,-11.59,-76.14,-5,4120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2001,11,24,20,30,0,0,4,0.14,2,89.22,8,640
2001,11,24,21,30,0,0,4,0.14,1.8,90.11,8,640
2001,11,24,22,30,0,0,4,0.14,1.9000000000000001,90.99,8,640
2001,11,24,23,30,0,0,4,0.14,2,89.92,7,640
2001,11,25,0,30,0,0,4,0.14,2.1,95.07000000000001,7,640
2001,11,25,1,30,0,0,4,0.14,2.2,94.23,7,640
2001,11,25,2,30,0,0,4,0.14,2.4000000000000004,93.65,7,640
2001,11,25,3,30,0,0,3,0.14,2.5,92.96000000000001,7,640
2001,11,25,4,30,0,0,3,0.14,2.5,92.78,7,640
2001,11,25,5,30,0,0,3,0.14,2.8000000000000003,92.85000000000001,7,640
2001,11,25,6,30,87,274,3,0.14,3.3000000000000003,79.22,8,640
2001,11,25,7,30,197,386,2,0.14,3.4000000000000004,63.870000000000005,11,640
2001,11,25,8,30,342,92,1,0.14,3,51.74,13,640
2001,11,25,9,30,445,79,0,0.14,2.6,43.49,15,640
2001,11,25,10,30,529,306,0,0.14,2.1,40.35,16,640
2001,11,25,11,30,588,300,0,0.14,1.7000000000000002,41.11,16,640
2001,11,25,12,30,439,29,1,0.14,1.3,45.97,15,640
2001,11,25,13,30,478,56,2,0.14,1,54.92,13,640
2001,11,25,14,30,432,106,2,0.14,0.9,60.69,12,640
2001,11,25,15,30,312,104,3,0.14,0.9,66.42,11,640
2001,11,25,16,30,174,64,3,0.14,0.9,77.87,9,640
2001,11,25,17,30,64,63,3,0.14,0.8,84.64,8,640
2001,11,25,18,30,0,0,3,0.14,0.7000000000000001,96.29,6,640
2001,11,25,19,30,0,0,3,0.14,0.9,94.85000000000001,6,640
2001,11,25,20,30,0,0,3,0.14,1.4000000000000001,94.24,6,640
2001,11,25,21,30,0,0,3,0.14,1.9000000000000001,93.81,5,640
2001,11,25,22,30,0,0,2,0.14,2.3000000000000003,92.52,5,640
2001,11,25,23,30,0,0,2,0.14,2.4000000000000004,91.29,5,640
2001,11,26,0,30,0,0,2,0.14,2.3000000000000003,90.81,5,640
2001,11,26,1,30,0,0,2,0.14,2.1,90.27,5,640
2001,11,26,2,30,0,0,2,0.14,1.8,96.27,5,640
2001,11,26,3,30,0,0,2,0.14,1.4000000000000001,96.09,5,640
2001,11,26,4,30,0,0,2,0.14,1.5,96.19,5,640
2001,11,26,5,30,0,0,2,0.14,2.2,96.45,5,640
2001,11,26,6,30,9,0,2,0.14,2.9000000000000004,84.4,7,640
2001,11,26,7,30,85,0,2,0.14,3.2,67.34,10,640
2001,11,26,8,30,347,274,1,0.14,3.1,51.42,12,640
2001,11,26,9,30,444,79,0,0.14,2.9000000000000004,45.93,14,640
2001,11,26,10,30,497,57,0,0.14,2.6,42.63,15,640
2001,11,26,11,30,180,19,0,0.14,2.4000000000000004,40.19,16,640
2001,11,26,12,30,512,49,0,0.14,2.3000000000000003,43.81,15,640
2001,11,26,13,30,446,73,1,0.14,2.2,48.120000000000005,14,640
2001,11,26,14,30,410,163,1,0.14,2.2,52.25,13,640
2001,11,26,15,30,319,135,1,0.14,2.1,56.5,12,640
2001,11,26,16,30,185,139,1,0.14,1.9000000000000001,60.99,10,640
2001,11,26,17,30,64,87,2,0.14,1.8,71.4,9,640
2001,11,26,18,30,0,0,2,0.14,1.6,78.87,8,640
2001,11,26,19,30,0,0,2,0.14,1.6,86.84,7,640
2001,11,26,20,30,0,0,3,0.14,1.8,87.96000000000001,7,640
2001,11,26,21,30,0,0,3,0.14,2.2,94.33,6,640
2001,11,26,22,30,0,0,2,0.14,2.4000000000000004,92.89,6,640
2001,11,26,23,30,0,0,2,0.14,2.4000000000000004,90.13,5,640
2001,11,27,0,30,0,0,2,0.14,2.3000000000000003,93.79,5,640
2001,11,27,1,30,0,0,1,0.14,2.3000000000000003,91.17,5,640
2001,11,27,2,30,0,0,1,0.14,2.2,89.06,5,640
2001,11,27,3,30,0,0,1,0.14,2.2,87.56,4,640
2001,11,27,4,30,0,0,1,0.14,2.2,93.36,4,640
2001,11,27,5,30,0,0,1,0.14,2.7,86.86,4,640
2001,11,27,6,30,51,654,0,0.14,3.6,74.87,6,640
2001,11,27,7,30,126,5,0,0.14,4.2,59.300000000000004,9,640
2001,11,27,8,30,210,17,0,0.14,4.3,50.65,12,640
2001,11,27,9,30,336,26,0,0.14,4.1000000000000005,43.96,14,640
2001,11,27,10,30,395,27,0,0.14,3.8000000000000003,41.69,15,640
2001,11,27,11,30,521,153,0,0.14,3.4000000000000004,40.22,16,640
2001,11,27,12,30,249,22,1,0.14,3,41.46,16,640
2001,11,27,13,30,221,30,1,0.14,2.7,45.45,15,640
2001,11,27,14,30,396,92,1,0.14,2.5,49.85,14,640
2001,11,27,15,30,303,77,2,0.14,2.3000000000000003,54.5,13,640
2001,11,27,16,30,179,78,2,0.14,2.1,63.83,11,640
2001,11,27,17,30,62,40,2,0.14,1.9000000000000001,74.96000000000001,9,640
2001,11,27,18,30,0,0,3,0.14,1.8,82.89,7,640
2001,11,27,19,30,0,0,3,0.14,1.7000000000000002,90.77,7,640
2001,11,27,20,30,0,0,3,0.14,1.5,91.47,7,640
2001,11,27,21,30,0,0,3,0.14,1.3,92.45,6,640
2001,11,27,22,30,0,0,4,0.14,1.1,100,6,640
2001,11,27,23,30,0,0,4,0.14,0.9,100,6,640
2001,11,28,0,30,0,0,4,0.14,0.8,100,6,640
2001,11,28,1,30,0,0,4,0.14,0.6000000000000001,100,6,640
2001,11,28,2,30,0,0,2,0.14,0.4,100,5,640
2001,11,28,3,30,0,0,2,0.14,0.30000000000000004,100,5,640
2001,11,28,4,30,0,0,2,0.14,0.5,100,5,640
2001,11,28,5,30,0,0,2,0.14,1.2000000000000002,100,5,640
2001,11,28,6,30,66,543,2,0.14,2,86.25,7,640
2001,11,28,7,30,211,81,1,0.14,2.4000000000000004,62.78,9,640
2001,11,28,8,30,290,37,0,0.14,2.4000000000000004,50.9,12,640
2001,11,28,9,30,440,330,0,0.14,2.1,43.22,14,640
2001,11,28,10,30,152,965,0,0.14,1.8,37.800000000000004,15,640
2001,11,28,11,30,639,277,0,0.14,1.3,35.800000000000004,16,640
2001,11,28,12,30,670,258,0,0.14,0.9,36.69,17,640
2001,11,28,13,30,435,37,0,0.14,0.6000000000000001,40.61,16,640
2001,11,28,14,30,365,39,1,0.14,0.7000000000000001,45.230000000000004,15,640
2001,11,28,15,30,269,450,1,0.14,1,53.67,13,640
2001,11,28,16,30,154,447,2,0.14,1.2000000000000002,63.93,11,640
2001,11,28,17,30,66,267,2,0.14,1.2000000000000002,75.60000000000001,9,640
2001,11,28,18,30,0,0,3,0.14,1.2000000000000002,82.91,8,640
2001,11,28,19,30,0,0,3,0.14,1.2000000000000002,84.14,8,640
2001,11,28,20,30,0,0,3,0.14,1.2000000000000002,90.93,7,640
2001,11,28,21,30,0,0,3,0.14,1.2000000000000002,91.56,7,640
2001,11,28,22,30,0,0,3,0.14,1.3,91.76,6,640
2001,11,28,23,30,0,0,3,0.14,1.3,98.06,6,640
2001,11,29,0,30,0,0,3,0.14,1.2000000000000002,97.19,6,640
2001,11,29,1,30,0,0,3,0.14,1.2000000000000002,95.93,6,640
2001,11,29,2,30,0,0,3,0.14,1.2000000000000002,94.36,6,640
2001,11,29,3,30,0,0,2,0.14,1.1,92.69,6,640
2001,11,29,4,30,0,0,2,0.14,0.7000000000000001,98.26,5,640
2001,11,29,5,30,0,0,2,0.14,0.7000000000000001,97.46000000000001,5,640
2001,11,29,6,30,82,426,2,0.14,1.2000000000000002,83.17,7,640
2001,11,29,7,30,220,176,1,0.14,1.5,63.72,10,640
2001,11,29,8,30,142,838,0,0.14,1.4000000000000001,49.77,13,640
2001,11,29,9,30,395,335,0,0.14,1.3,42.51,15,640
2001,11,29,10,30,441,341,0,0.14,1.5,39.9,16,640
2001,11,29,11,30,397,507,0,0.14,1.8,38.57,17,640
2001,11,29,12,30,592,300,1,0.14,2.2,43.04,16,640
2001,11,29,13,30,331,524,2,0.14,2.7,48.03,15,640
2001,11,29,14,30,319,26,2,0.14,3,56.46,13,640
2001,11,29,15,30,193,16,2,0.14,3.2,65.31,11,640
2001,11,29,16,30,177,63,2,0.14,3,74.51,9,640
2001,11,29,17,30,62,13,2,0.14,2.5,84.87,7,640
2001,11,29,18,30,0,0,2,0.14,2,90.91,6,640
2001,11,29,19,30,0,0,2,0.14,1.8,90.16,5,640
2001,11,29,20,30,0,0,2,0.14,1.8,95.15,5,640
2001,11,29,21,30,0,0,2,0.14,1.9000000000000001,93.56,5,640
2001,11,29,22,30,0,0,1,0.14,1.9000000000000001,91.72,5,640
2001,11,29,23,30,0,0,1,0.14,1.8,89.72,5,640
2001,11,30,0,30,0,0,1,0.14,1.7000000000000002,87.92,5,640
2001,11,30,1,30,0,0,0,0.14,1.5,85.92,5,640
2001,11,30,2,30,0,0,0,0.14,1.4000000000000001,84.01,4,640
2001,11,30,3,30,0,0,0,0.14,1.4000000000000001,87.92,4,640
2001,11,30,4,30,0,0,0,0.14,1.2000000000000002,86.19,4,640
2001,11,30,5,30,0,0,0,0.14,1.1,79.14,4,640
2001,11,30,6,30,40,0,0,0.14,1.2000000000000002,73.16,6,640
2001,11,30,7,30,194,388,0,0.14,1.2000000000000002,63.58,8,640
2001,11,30,8,30,319,373,0,0.14,1.2000000000000002,55.69,10,640
2001,11,30,9,30,461,359,0,0.14,1.6,45.160000000000004,13,640
2001,11,30,10,30,489,54,0,0.14,2,41.6,14,640
2001,11,30,11,30,536,59,0,0.14,2.3000000000000003,38.550000000000004,15,640
2001,11,30,12,30,438,29,0,0.14,2.5,41.57,14,640
2001,11,30,13,30,512,323,0,0.14,2.6,45.660000000000004,13,640
2001,11,30,14,30,260,20,0,0.14,2.6,50.27,12,640
2001,11,30,15,30,315,101,0,0.14,2.7,54.61,11,640
2001,11,30,16,30,189,195,0,0.14,2.6,62.79,9,640
2001,11,30,17,30,72,58,0,0.14,2.2,67.09,8,640
2001,11,30,18,30,0,0,0,0.14,1.8,72.36,7,640
2001,11,30,19,30,0,0,0,0.14,1.5,78.01,6,640
2001,11,30,20,30,0,0,0,0.14,1.2000000000000002,75.99,5,640
2001,11,30,21,30,0,0,0,0.14,0.8,79.10000000000001,5,640
2001,11,30,22,30,0,0,0,0.14,0.4,77.8,5,640
2001,11,30,23,30,0,0,0,0.14,0.2,75.77,5,640
2001,12,1,0,30,0,0,-1,0.14,0.4,72.94,4,640
2001,12,1,1,30,0,0,-1,0.14,0.4,75.14,4,640
2001,12,1,2,30,0,0,-2,0.14,0.5,73.56,4,640
2001,12,1,3,30,0,0,-2,0.14,0.6000000000000001,71.88,4,640
2001,12,1,4,30,0,0,-2,0.14,0.6000000000000001,69.98,4,640
2001,12,1,5,30,0,0,-3,0.14,0.8,68.53,4,640
2001,12,1,6,30,83,296,-2,0.14,1.4000000000000001,60.45,6,640
2001,12,1,7,30,188,418,-5,0.14,2.1,40.550000000000004,9,640
2001,12,1,8,30,302,442,-6,0.14,2.5,30.95,12,640
2001,12,1,9,30,112,990,-3,0.14,2.3000000000000003,35,13,640
2001,12,1,10,30,124,1008,-2,0.14,2,37.5,14,640
2001,12,1,11,30,133,1010,0,0.14,1.5,38.21,15,640
2001,12,1,12,30,727,227,0,0.14,1.1,43.36,14,640
2001,12,1,13,30,614,283,0,0.14,1,48.160000000000004,13,640
2001,12,1,14,30,433,374,0,0.14,1,53.1,12,640
2001,12,1,15,30,307,329,1,0.14,1,62.300000000000004,10,640
2001,12,1,16,30,184,272,1,0.14,1.1,72.81,8,640
2001,12,1,17,30,75,192,1,0.14,1.4000000000000001,78.98,7,640
2001,12,1,18,30,0,0,1,0.14,2,85.74,6,640
2001,12,1,19,30,0,0,1,0.14,2.5,86.2,6,640
2001,12,1,20,30,0,0,1,0.14,2.7,86.27,5,640
2001,12,1,21,30,0,0,1,0.14,2.8000000000000003,92.67,5,640
2001,12,1,22,30,0,0,1,0.14,2.8000000000000003,92.55,5,640
2001,12,1,23,30,0,0,1,0.14,2.7,92.34,5,640
2001,12,2,0,30,0,0,1,0.14,2.6,92.46000000000001,5,640
2001,12,2,1,30,0,0,1,0.14,2.5,92.56,5,640
2001,12,2,2,30,0,0,1,0.14,2.3000000000000003,92.53,5,640
2001,12,2,3,30,0,0,1,0.14,2.3000000000000003,92.36,5,640
2001,12,2,4,30,0,0,1,0.14,2.3000000000000003,91.88,4,640
2001,12,2,5,30,0,0,1,0.14,2.6,91.94,5,640
2001,12,2,6,30,84,31,1,0.14,3,80.49,7,640
2001,12,2,7,30,215,111,1,0.14,2.6,64.23,10,640
2001,12,2,8,30,349,135,1,0.14,2.1,51.78,13,640
2001,12,2,9,30,389,41,1,0.14,1.7000000000000002,45.050000000000004,15,640
2001,12,2,10,30,112,1021,1,0.14,1.1,42.34,16,640
2001,12,2,11,30,709,236,1,0.14,0.6000000000000001,40.08,16,640
2001,12,2,12,30,426,28,2,0.14,0.2,44.25,15,640
2001,12,2,13,30,541,203,2,0.14,0.30000000000000004,52.480000000000004,14,640
2001,12,2,14,30,318,26,3,0.14,0.7000000000000001,58.230000000000004,13,640
2001,12,2,15,30,247,27,3,0.14,1,67.93,11,640
2001,12,2,16,30,159,27,3,0.14,1,77.96000000000001,9,640
2001,12,2,17,30,62,8,3,0.14,0.9,88.93,7,640
2001,12,2,18,30,0,0,3,0.14,0.7000000000000001,94.15,6,640
2001,12,2,19,30,0,0,2,0.14400000000000002,0.7000000000000001,92.68,6,640
2001,12,2,20,30,0,0,2,0.14400000000000002,0.7000000000000001,91.32000000000001,6,640
2001,12,2,21,30,0,0,2,0.14400000000000002,0.7000000000000001,90.96000000000001,5,640
2001,12,2,22,30,0,0,2,0.14400000000000002,0.7000000000000001,97.91,5,640
2001,12,2,23,30,0,0,2,0.14400000000000002,0.9,97.73,5,640
2001,12,3,0,30,0,0,2,0.14400000000000002,1,96.10000000000001,5,640
2001,12,3,1,30,0,0,2,0.14400000000000002,1.1,100,4,640
2001,12,3,2,30,0,0,2,0.14400000000000002,1,100,4,640
2001,12,3,3,30,0,0,1,0.14400000000000002,0.8,99.54,4,640
2001,12,3,4,30,0,0,1,0.14400000000000002,0.7000000000000001,98.08,3,640
2001,12,3,5,30,0,0,1,0.14400000000000002,1,96.64,4,640
2001,12,3,6,30,75,471,1,0.14400000000000002,1.5,83.99,6,640
2001,12,3,7,30,201,62,1,0.14400000000000002,1.5,67.5,9,640
2001,12,3,8,30,322,66,0,0.14400000000000002,1.2000000000000002,53.56,12,640
2001,12,3,9,30,428,66,0,0.14400000000000002,1.5,43.19,15,640
2001,12,3,10,30,555,401,0,0.14400000000000002,1.8,40.7,16,640
2001,12,3,11,30,587,121,1,0.14400000000000002,2.1,38.64,17,640
2001,12,3,12,30,456,32,1,0.14400000000000002,2.4000000000000004,42.36,16,640
2001,12,3,13,30,306,22,1,0.14400000000000002,2.7,46.800000000000004,15,640
2001,12,3,14,30,449,160,2,0.14400000000000002,2.9000000000000004,50.71,14,640
2001,12,3,15,30,142,808,2,0.14400000000000002,3,57.57,12,640
2001,12,3,16,30,184,76,1,0.14400000000000002,2.9000000000000004,64.48,10,640
2001,12,3,17,30,19,0,1,0.14400000000000002,2.4000000000000004,71.73,8,640
2001,12,3,18,30,0,0,0,0.14400000000000002,1.6,80.03,6,640
2001,12,3,19,30,0,0,0,0.14400000000000002,1.2000000000000002,78.04,6,640
2001,12,3,20,30,0,0,0,0.14400000000000002,1.1,75.88,6,640
2001,12,3,21,30,0,0,0,0.14400000000000002,0.9,79.56,5,640
2001,12,3,22,30,0,0,0,0.14400000000000002,0.8,78.84,5,640
2001,12,3,23,30,0,0,0,0.14400000000000002,1,84.47,4,640
2001,12,4,0,30,0,0,0,0.14400000000000002,1,84.45,4,640
2001,12,4,1,30,0,0,0,0.14400000000000002,0.9,84.72,4,640
2001,12,4,2,30,0,0,0,0.14400000000000002,0.8,85.51,4,640
2001,12,4,3,30,0,0,0,0.14400000000000002,0.9,86.51,4,640
2001,12,4,4,30,0,0,0,0.14400000000000002,1.1,87.74,4,640
2001,12,4,5,30,0,0,0,0.14400000000000002,1.5,89.13,4,640
2001,12,4,6,30,66,530,0,0.14400000000000002,1.8,73.87,6,640
2001,12,4,7,30,111,1,1,0.14400000000000002,1.7000000000000002,61.88,10,640
2001,12,4,8,30,342,111,1,0.14400000000000002,1.8,51.17,13,640
2001,12,4,9,30,257,20,1,0.14400000000000002,1.8,45.03,15,640
2001,12,4,10,30,208,20,1,0.14400000000000002,1.5,42.18,16,640
2001,12,4,11,30,281,23,1,0.14400000000000002,1.2000000000000002,39.980000000000004,17,640
2001,12,4,12,30,593,300,1,0.14400000000000002,1.1,44.1,16,640
2001,12,4,13,30,173,918,2,0.14400000000000002,1.3,48.52,15,640
2001,12,4,14,30,333,42,2,0.14400000000000002,1.7000000000000002,56.02,13,640
2001,12,4,15,30,220,20,2,0.14400000000000002,2.1,63.71,11,640
2001,12,4,16,30,133,7,2,0.14400000000000002,2.5,71.37,9,640
2001,12,4,17,30,44,0,1,0.14400000000000002,2.5,78.93,7,640
2001,12,4,18,30,0,0,1,0.14400000000000002,2.1,81.98,6,640
2001,12,4,19,30,0,0,0,0.14400000000000002,1.5,79.35000000000001,6,640
2001,12,4,20,30,0,0,0,0.14400000000000002,1.1,76.78,5,640
2001,12,4,21,30,0,0,0,0.14400000000000002,0.8,80.39,5,640
2001,12,4,22,30,0,0,0,0.14400000000000002,0.6000000000000001,78.96000000000001,5,640
2001,12,4,23,30,0,0,0,0.14400000000000002,0.5,77.93,5,640
2001,12,5,0,30,0,0,0,0.14400000000000002,0.4,82.67,4,640
2001,12,5,1,30,0,0,0,0.14400000000000002,0.5,81.48,4,640
2001,12,5,2,30,0,0,-1,0.14400000000000002,0.4,86.22,3,640
2001,12,5,3,30,0,0,-1,0.14400000000000002,0.4,85.45,3,640
2001,12,5,4,30,0,0,-1,0.14400000000000002,0.6000000000000001,85.62,3,640
2001,12,5,5,30,0,0,0,0.14400000000000002,1.3,81.03,4,640
2001,12,5,6,30,66,542,0,0.14400000000000002,2,68.88,7,640
2001,12,5,7,30,211,251,0,0.14400000000000002,2,57.94,10,640
2001,12,5,8,30,340,108,0,0.14400000000000002,1.8,46.22,13,640
2001,12,5,9,30,459,362,0,0.14400000000000002,1.5,37.24,16,640
2001,12,5,10,30,504,65,0,0.14400000000000002,1.4000000000000001,34.410000000000004,17,640
2001,12,5,11,30,556,75,0,0.14400000000000002,1.7000000000000002,32.2,18,640
2001,12,5,12,30,566,297,0,0.14400000000000002,2.4000000000000004,32.81,18,640
2001,12,5,13,30,378,26,0,0.14400000000000002,2.9000000000000004,36.27,17,640
2001,12,5,14,30,43,0,0,0.14400000000000002,3.1,43.29,15,640
2001,12,5,15,30,24,0,1,0.14400000000000002,3.3000000000000003,51.09,13,640
2001,12,5,16,30,101,0,1,0.14400000000000002,3.3000000000000003,58.13,11,640
2001,12,5,17,30,35,0,0,0.14400000000000002,2.9000000000000004,63.38,9,640
2001,12,5,18,30,0,0,0,0.14400000000000002,2.2,69.34,7,640
2001,12,5,19,30,0,0,0,0.14400000000000002,2.1,71.94,6,640
2001,12,5,20,30,0,0,-1,0.14400000000000002,2.2,68.36,5,640
2001,12,5,21,30,0,0,-1,0.14400000000000002,2,70.5,5,640
2001,12,5,22,30,0,0,-2,0.14400000000000002,1.8,68.47,5,640
2001,12,5,23,30,0,0,-2,0.14400000000000002,1.6,67.69,5,640
2001,12,6,0,30,0,0,-2,0.14400000000000002,1.5,68.05,4,640
2001,12,6,1,30,0,0,-2,0.14400000000000002,1.5,74.3,4,640
2001,12,6,2,30,0,0,-1,0.14400000000000002,1.5,75.91,4,640
2001,12,6,3,30,0,0,-1,0.14400000000000002,1.5,83.4,3,640
2001,12,6,4,30,0,0,-1,0.14400000000000002,1.5,85.61,3,640
2001,12,6,5,30,0,0,0,0.14400000000000002,1.9000000000000001,82.01,4,640
2001,12,6,6,30,41,725,0,0.14400000000000002,2.5,75.36,6,640
2001,12,6,7,30,214,192,0,0.14400000000000002,2.6,60.81,9,640
2001,12,6,8,30,297,440,0,0.14400000000000002,2.3000000000000003,55.93,10,640
2001,12,6,9,30,5,0,0,0.14400000000000002,2.1,54.01,11,640
2001,12,6,10,30,604,408,0,0.14400000000000002,1.9000000000000001,55.7,11,640
2001,12,6,11,30,427,470,0,0.14400000000000002,1.6,52.65,12,640
2001,12,6,12,30,577,267,0,0.14400000000000002,1.1,49.76,13,640
2001,12,6,13,30,505,75,0,0.14400000000000002,0.9,49.89,12,640
2001,12,6,14,30,130,11,0,0.14400000000000002,0.9,53.44,12,640
2001,12,6,15,30,88,0,1,0.14400000000000002,0.8,57.42,11,640
2001,12,6,16,30,6,0,1,0.14400000000000002,0.6000000000000001,62.03,10,640
2001,12,6,17,30,2,0,1,0.14400000000000002,0.6000000000000001,67.44,8,640
2001,12,6,18,30,0,0,1,0.14400000000000002,1,74.82000000000001,8,640
2001,12,6,19,30,0,0,2,0.14400000000000002,1.4000000000000001,82.41,7,640
2001,12,6,20,30,0,0,2,0.14400000000000002,1.6,83.87,7,640
2001,12,6,21,30,0,0,2,0.14400000000000002,1.7000000000000002,85.34,7,640
2001,12,6,22,30,0,0,2,0.14400000000000002,1.9000000000000001,86.24,6,640
2001,12,6,23,30,0,0,2,0.14400000000000002,2,92.19,6,640
2001,12,7,0,30,0,0,2,0.14400000000000002,2.1,91.37,6,640
2001,12,7,1,30,0,0,2,0.14400000000000002,2.2,96.93,5,640
2001,12,7,2,30,0,0,2,0.14400000000000002,2.3000000000000003,95.51,5,640
2001,12,7,3,30,0,0,2,0.14400000000000002,2.3000000000000003,93.76,4,640
2001,12,7,4,30,0,0,1,0.14400000000000002,2.3000000000000003,98.7,4,640
2001,12,7,5,30,0,0,1,0.14400000000000002,2.5,90.91,4,640
2001,12,7,6,30,66,0,1,0.14400000000000002,2.8000000000000003,79.19,6,640
2001,12,7,7,30,112,1,1,0.14400000000000002,2.3000000000000003,63.46,9,640
2001,12,7,8,30,124,8,0,0.14400000000000002,1.7000000000000002,53.31,12,640
2001,12,7,9,30,371,36,0,0.14400000000000002,1.3,45.78,14,640
2001,12,7,10,30,534,101,0,0.14400000000000002,0.9,43.300000000000004,15,640
2001,12,7,11,30,374,24,1,0.14400000000000002,0.5,44.06,15,640
2001,12,7,12,30,527,56,1,0.14400000000000002,0.4,45.24,15,640
2001,12,7,13,30,537,129,1,0.14400000000000002,0.9,49.550000000000004,14,640
2001,12,7,14,30,95,1,1,0.14400000000000002,1.4000000000000001,53.51,13,640
2001,12,7,15,30,318,305,1,0.14400000000000002,1.9000000000000001,61.1,11,640
2001,12,7,16,30,176,46,1,0.14400000000000002,2.3000000000000003,63.51,9,640
2001,12,7,17,30,53,0,0,0.14400000000000002,2.3000000000000003,69.71000000000001,8,640
2001,12,7,18,30,0,0,0,0.14400000000000002,1.8,71.42,6,640
2001,12,7,19,30,0,0,0,0.14400000000000002,1.5,73.47,6,640
2001,12,7,20,30,0,0,-1,0.14400000000000002,1.5,69.33,5,640
2001,12,7,21,30,0,0,-1,0.14400000000000002,1.4000000000000001,72.44,5,640
2001,12,7,22,30,0,0,-1,0.14400000000000002,1.4000000000000001,72.47,5,640
2001,12,7,23,30,0,0,-1,0.14400000000000002,1.6,72.24,5,640
2001,12,8,0,30,0,0,-1,0.14400000000000002,1.8,70.42,5,640
2001,12,8,1,30,0,0,-2,0.14400000000000002,1.9000000000000001,68.15,4,640
2001,12,8,2,30,0,0,-2,0.14400000000000002,1.8,70.7,4,640
2001,12,8,3,30,0,0,-2,0.14400000000000002,1.7000000000000002,69.64,4,640
2001,12,8,4,30,0,0,-3,0.14400000000000002,1.6,73.81,3,640
2001,12,8,5,30,0,0,-3,0.14400000000000002,1.7000000000000002,73.61,3,640
2001,12,8,6,30,85,173,-3,0.14400000000000002,2.2,64.41,5,640
2001,12,8,7,30,42,0,-3,0.14400000000000002,2.9000000000000004,56.120000000000005,7,640
2001,12,8,8,30,269,30,-2,0.14400000000000002,3.2,52.53,9,640
2001,12,8,9,30,173,16,-1,0.14400000000000002,3,49.38,11,640
2001,12,8,10,30,345,24,0,0.14400000000000002,2.4000000000000004,48.25,12,640
2001,12,8,11,30,449,31,0,0.14400000000000002,1.7000000000000002,46.47,12,640
2001,12,8,12,30,500,44,0,0.14400000000000002,1.1,51.02,12,640
2001,12,8,13,30,410,31,0,0.14400000000000002,0.7000000000000001,52.59,12,640
2001,12,8,14,30,379,42,1,0.14400000000000002,0.6000000000000001,57.68,11,640
2001,12,8,15,30,101,909,1,0.14400000000000002,0.8,59.08,10,640
2001,12,8,16,30,80,0,1,0.14400000000000002,1.2000000000000002,64.74,9,640
2001,12,8,17,30,71,300,2,0.14400000000000002,1.6,76.31,8,640
2001,12,8,18,30,0,0,2,0.14400000000000002,2,85.18,7,640
2001,12,8,19,30,0,0,2,0.14400000000000002,2.2,91.74,6,640
2001,12,8,20,30,0,0,2,0.14400000000000002,2,90.99,6,640
2001,12,8,21,30,0,0,2,0.14400000000000002,1.8,98.07000000000001,5,640
2001,12,8,22,30,0,0,2,0.14400000000000002,1.8,97.85000000000001,5,640
2001,12,8,23,30,0,0,2,0.14400000000000002,2,96.4,4,640
2001,12,9,0,30,0,0,2,0.14400000000000002,2.1,93.38,4,640
2001,12,9,1,30,0,0,1,0.14400000000000002,2.1,92.2,5,640
2001,12,9,2,30,0,0,1,0.14400000000000002,2.1,91.99,5,640
2001,12,9,3,30,0,0,1,0.14400000000000002,2.1,92.23,5,640
2001,12,9,4,30,0,0,1,0.14400000000000002,2.3000000000000003,92.55,4,640
2001,12,9,5,30,0,0,1,0.14400000000000002,2.7,92.60000000000001,4,640
2001,12,9,6,30,49,631,2,0.14400000000000002,3.4000000000000004,87.45,6,640
2001,12,9,7,30,38,0,1,0.14400000000000002,3.6,75.51,8,640
2001,12,9,8,30,89,947,1,0.14400000000000002,3.3000000000000003,64.72,10,640
2001,12,9,9,30,95,1008,1,0.14400000000000002,2.8000000000000003,55.85,12,640
2001,12,9,10,30,447,38,1,0.14400000000000002,2.4000000000000004,52.160000000000004,13,640
2001,12,9,11,30,537,61,1,0.14400000000000002,2,52.72,13,640
2001,12,9,12,30,110,1038,2,0.14400000000000002,1.7000000000000002,54.02,13,640
2001,12,9,13,30,570,307,2,0.14400000000000002,1.4000000000000001,58.980000000000004,12,640
2001,12,9,14,30,422,74,2,0.14400000000000002,1.2000000000000002,64.26,11,640
