,Año,*Mes,*Día,*Hora,*Minuto,Orígen de datos e incertidumbre,*Tseca(°C),*Trocío(°C),*HR(%),*Patm(Pa),RadHorExtrat(Wh/m²),RadNorExtrat(Wh/m²),*RadInfrCielo(Wh/m²),RadGloHor(Wh/m²),*RadDirNor(Wh/m²),*RadDifHor(Wh/m²),IllumGloHor(lux),IllumDirNor(lux),IllumDifHor(lux),LuminZenith(Cd/m²),*DirVien(°),*VelVien(m/s),CobCielTot(x/10),*CobCielOpac(x/10),Visib(km),AltTech(m),*PresWeathObs,*PresWeathCodes,AguaPrec(mm),ProfÓptAeros(.001),*ProfNiev(cm),DíasUltNev,Albedo(.01),*ProfPrecLiq(mm),CantPrecLiq(hr),tem_hum
94,2002,1,4,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,4.2,2.0,76,67917,0,1415,310,0,0,0,0,0,0,0,0,0.0,5,5,20.0,22000,9,999999999,0,0.056,0,88,0.1,0,1,2.0346771143056186
95,2002,1,4,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.4,1.3,76,67917,0,1415,312,0,0,0,0,0,0,0,0,0.0,6,6,20.0,22000,9,999999999,0,0.056,0,88,0.1,0,1,1.275335461035703
96,2002,1,5,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,3.1,1.1,77,67917,0,1415,311,0,0,0,0,0,0,0,0,0.0,6,6,20.0,1200,9,999999999,0,0.055,0,88,0.1,0,1,1.0681741017884168
97,2002,1,5,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.9,0.9,77,67917,0,1415,311,0,0,0,0,0,0,0,0,0.0,6,6,19.3,1200,9,999999999,0,0.055,0,88,0.1,0,1,0.877781128462285
98,2002,1,5,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.9,1.0,78,67917,0,1415,310,0,0,0,0,0,0,0,0,0.0,6,6,18.7,1200,9,999999999,0,0.055,0,88,0.1,0,1,0.9553447800207664
99,2002,1,5,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,3.0,1.1,78,67917,0,1415,309,0,0,0,0,0,0,0,0,0.0,6,6,18.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,1.0508159840922051
100,2002,1,5,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.0,1.0,77,67917,0,1415,308,0,0,0,0,0,0,0,0,0.0,6,5,18.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,0.9729776346505297
101,2002,1,5,6,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.8,0.7,76,67917,43,1415,304,10,0,10,1200,0,1200,340,0,0.0,5,3,18.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,0.7058275476027998
102,2002,1,5,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.7,0.6,76,67917,333,1415,298,148,226,94,16100,16600,12200,1720,0,0.0,5,1,18.0,22000,9,999999999,0,0.055,0,88,0.1,0,1,0.6109094199165055
103,2002,1,5,8,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.5,-0.2,68,67917,650,1415,310,322,158,249,35700,15000,29400,6030,0,0.0,6,2,18.0,22000,9,999999999,0,0.055,0,88,0.1,0,1,-0.16626284144696868
104,2002,1,5,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.4,-0.7,62,67917,930,1415,317,463,231,311,52300,22900,36800,8920,0,0.0,7,2,18.0,22000,9,999999999,0,0.055,0,88,0.1,0,1,-0.6730475188141849
105,2002,1,5,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.9,-0.6,56,67917,1156,1415,325,561,151,437,63200,15100,50900,16300,0,0.0,7,2,18.0,2400,9,999999999,0,0.055,0,88,0.1,0,1,-0.6231431436545218
106,2002,1,5,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,5.0,1.4,58,67917,1312,1415,337,626,178,461,71300,17800,53900,24760,0,1.4,8,4,15.3,2400,9,999999999,0,0.055,0,88,0.1,0,1,1.3807968885074757
107,2002,1,5,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,8.0,4.2,60,67917,1387,1415,349,646,154,495,73700,15200,58000,39140,0,2.7,8,6,12.7,2400,9,999999999,0,0.055,0,88,0.1,0,1,4.226307431036844
108,2002,1,5,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,10.6,6.8,62,67917,1377,1415,361,622,137,489,71000,13400,57500,35640,330,4.1,9,7,10.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,6.753445633422718
109,2002,1,5,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,12.3,8.0,59,67917,1281,1415,361,576,143,446,65600,14100,52500,21730,330,2.7,9,8,13.3,1500,9,999999999,0,0.055,0,88,0.1,0,1,7.989260154052417
110,2002,1,5,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.1,8.5,57,67917,1106,1415,356,490,86,423,54800,8300,48600,17060,330,1.4,9,8,16.7,1500,9,999999999,0,0.055,0,88,0.1,0,1,8.497115055370593
111,2002,1,5,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,13.1,8.3,55,67917,865,1415,359,372,137,288,41900,13500,34300,7870,0,0.0,9,9,20.0,1500,0,993999999,0,0.055,0,88,0.1,0,1,8.28881821759628
112,2002,1,5,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,11.9,7.1,54,67917,574,1415,349,243,113,197,27000,10300,22600,5780,0,0.0,8,8,20.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,7.133198774325226
113,2002,1,5,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,10.0,5.4,53,67917,252,1415,341,90,83,75,10000,5600,9100,1590,0,0.0,7,7,20.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,5.376492224025899
114,2002,1,5,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,8.2,3.8,53,67917,11,1415,335,3,0,3,300,0,300,100,0,0.0,6,6,20.0,1800,9,999999999,0,0.055,0,88,0.1,0,1,3.806515027785533
115,2002,1,5,20,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,6.4,2.6,58,67917,0,1415,333,0,0,0,0,0,0,0,0,0.0,7,7,20.0,1800,9,999999999,0,0.055,0,88,0.1,0,1,2.6288021221416313
116,2002,1,5,21,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,5.3,2.1,64,67917,0,1415,339,0,0,0,0,0,0,0,0,0.0,9,9,20.0,1800,9,999999999,0,0.055,0,88,0.1,0,1,2.108795610177993
117,2002,1,5,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.7,2.1,71,67917,0,1415,343,0,0,0,0,0,0,0,0,0.0,10,10,20.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,2.1059992699643963
118,2002,1,5,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,4.4,1.8,71,67917,0,1415,339,0,0,0,0,0,0,0,0,0.0,10,10,20.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,1.8256031849197623
119,2002,1,5,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,4.2,1.6,71,67917,0,1415,335,0,0,0,0,0,0,0,0,0.0,10,10,20.0,1500,9,999999999,0,0.055,0,88,0.1,0,1,1.6386722286605284
120,2002,1,6,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,3.8,1.2,70,67917,0,1415,331,0,0,0,0,0,0,0,0,0.0,10,10,20.0,1500,9,999999999,0,0.054,0,88,0.1,0,1,1.1882926300776848
121,2002,1,6,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.3,0.7,70,67917,0,1415,331,0,0,0,0,0,0,0,0,0.0,10,10,18.3,1500,9,999999999,0,0.054,0,88,0.1,0,1,0.7224784603478227
122,2002,1,6,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.9,0.3,70,67917,0,1415,321,0,0,0,0,0,0,0,0,0.0,10,9,16.7,1500,9,999999999,0,0.054,0,88,0.1,0,1,0.34982621202137665
123,2002,1,6,4,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.7,0.1,69,67917,0,1415,321,0,0,0,0,0,0,0,0,0.0,10,9,15.0,1500,9,999999999,0,0.054,0,88,0.1,0,1,0.09087871878725551
124,2002,1,6,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.6,0.0,69,67917,0,1415,314,0,0,0,0,0,0,0,0,0.0,10,8,13.3,1500,9,999999999,0,0.054,0,88,0.1,0,1,-0.001977148676047591
125,2002,1,6,6,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.5,-0.1,69,67917,41,1415,313,8,0,8,900,0,900,260,0,0.0,10,8,11.7,1500,9,999999999,0,0.054,0,88,0.1,0,1,-0.09483307060495783
126,2002,1,6,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.5,-0.2,68,67917,331,1415,308,106,49,95,11800,3900,10900,2550,0,0.0,10,7,10.0,1200,9,999999999,0,0.054,0,88,0.1,0,1,-0.16626284144696868
127,2002,1,6,8,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.5,-0.1,69,67917,647,1415,314,259,100,213,28700,9300,24400,6540,0,0.0,9,6,13.3,1200,9,999999999,0,0.054,0,88,0.1,0,1,-0.09483307060495783
128,2002,1,6,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.4,-0.1,70,67917,928,1415,321,415,151,315,46700,14900,37400,9030,0,0.0,8,5,16.7,1200,9,999999999,0,0.054,0,88,0.1,0,1,-0.1159902611166359
129,2002,1,6,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,3.0,0.4,70,67917,1155,1415,329,558,149,436,63000,14700,51200,16230,0,0.0,7,4,20.0,2700,9,999999999,0,0.054,0,88,0.1,0,1,0.4429893509813656
130,2002,1,6,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,5.3,1.6,57,67917,1312,1415,329,611,7,604,71500,600,71200,26270,0,0.0,8,4,18.3,2700,9,999999999,0,0.054,0,88,0.1,0,1,1.5730712840030403
131,2002,1,6,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,8.5,3.4,45,67917,1387,1415,329,617,6,611,72900,500,72800,26960,0,0.0,9,4,16.7,2700,9,999999999,0,0.054,0,88,0.1,0,1,3.3876702831328807
132,2002,1,6,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,11.3,4.8,36,67917,1377,1415,329,580,5,575,68900,400,68800,25800,0,0.0,10,4,15.0,2100,0,909999999,0,0.054,0,88,0.1,0,1,4.849762840690305
133,2002,1,6,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.5,7.6,45,67917,1282,1415,331,550,118,443,62400,12000,51400,21640,0,0.0,10,4,16.7,2100,9,999999999,0,0.054,0,88,0.1,0,1,7.575965277284729
134,2002,1,6,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.8,9.8,55,67917,1108,1415,335,479,78,418,53500,7500,47900,16920,0,0.0,9,5,18.3,2100,9,999999999,0,0.054,0,88,0.1,0,1,9.784910067341023
135,2002,1,6,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,15.3,11.6,67,67917,867,1415,336,372,135,289,42000,13100,34500,7890,0,0.0,9,5,20.0,2100,9,999999999,0,0.054,0,88,0.1,0,1,11.567573143947502
136,2002,1,6,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,15.0,11.0,64,67917,576,1415,334,230,74,200,25600,6700,23000,5870,0,0.0,9,5,20.0,2100,9,999999999,0,0.054,0,88,0.1,0,1,10.959441354363396
137,2002,1,6,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.7,9.5,61,67917,254,1415,334,81,71,68,9100,4800,8400,1460,0,0.0,9,6,20.0,2100,9,999999999,0,0.054,0,88,0.1,0,1,9.454737203832918
138,2002,1,6,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,11.6,7.4,59,67917,12,1415,331,2,0,2,300,0,300,90,0,0.0,9,6,20.0,1500,9,999999999,0,0.054,0,88,0.1,0,1,7.362732161294096
139,2002,1,6,20,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,8.6,5.2,65,67917,0,1415,329,0,0,0,0,0,0,0,0,0.0,9,6,16.7,1500,9,999999999,0,0.054,0,88,0.1,0,1,5.209191716251079
140,2002,1,6,21,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,6.0,3.5,73,67917,0,1415,327,0,0,0,0,0,0,0,0,0.0,10,6,13.3,1500,9,999999999,0,0.054,0,88,0.1,0,1,3.4886584711842694
141,2002,1,6,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,4.5,2.7,81,67917,0,1415,325,0,0,0,0,0,0,0,0,0.0,10,6,10.0,1200,0,909999999,0,0.054,0,88,0.1,0,1,2.7315433149015416
142,2002,1,6,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,4.0,2.3,82,67917,0,1415,325,0,0,0,0,0,0,0,0,0.0,10,6,10.0,1200,9,999999999,0,0.054,0,88,0.1,0,1,2.3326851255575303
143,2002,1,6,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.4,1.9,84,67917,0,1415,324,0,0,0,0,0,0,0,0,0.0,10,6,10.0,1200,9,999999999,0,0.054,0,88,0.1,0,1,1.9168525156372427
144,2002,1,7,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,3.2,1.9,86,67917,0,1415,324,0,0,0,0,0,0,0,0,0.0,10,6,10.0,1200,0,909999999,0,0.053,0,88,0.1,0,1,1.8870929946747381
145,2002,1,7,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.0,1.9,88,67917,0,1415,321,0,0,0,0,0,0,0,0,0.0,10,6,10.0,1200,9,999999999,0,0.053,0,88,0.1,0,1,1.857325074950639
146,2002,1,7,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.8,1.9,91,67917,0,1415,319,0,0,0,0,0,0,0,0,0.0,10,6,10.0,1200,9,999999999,0,0.053,0,88,0.1,0,1,1.9115015483519606
147,2002,1,7,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,2.6,1.9,93,67917,0,1415,316,0,0,0,0,0,0,0,0,0.0,10,6,10.0,1200,0,909999999,0,0.053,0,88,0.1,0,1,1.8823821386818036
148,2002,1,7,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.5,1.3,87,67917,0,1415,317,0,0,0,0,0,0,0,0,0.0,10,7,10.7,1200,9,999999999,0,0.053,0,88,0.1,0,1,1.2854822782766542
149,2002,1,7,6,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.3,0.7,82,67917,40,1415,326,7,0,7,800,0,800,250,0,0.0,10,9,11.3,1200,9,999999999,0,0.053,0,88,0.1,0,1,0.6916075820198575
150,2002,1,7,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.3,0.2,76,67917,328,1415,332,105,48,94,11600,3800,10800,2520,0,0.0,10,10,12.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,0.23123649742788022
151,2002,1,7,8,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.4,0.2,74,67917,645,1415,316,243,35,227,27800,2400,26100,9300,0,0.0,10,8,14.7,1500,9,999999999,0,0.053,0,88,0.1,0,1,0.17652522287934502
152,2002,1,7,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.5,0.2,73,67917,927,1415,310,371,97,307,41300,9300,35300,11030,0,0.0,10,7,17.3,1500,9,999999999,0,0.053,0,88,0.1,0,1,0.19660647882884774
153,2002,1,7,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,3.0,0.5,71,67917,1154,1415,304,475,62,424,53000,6000,48600,18040,0,0.0,10,5,20.0,2100,9,999999999,0,0.053,0,88,0.1,0,1,0.5170824885861567
154,2002,1,7,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,5.1,2.0,65,67917,1311,1415,315,546,103,451,61200,10100,51800,24320,0,0.0,10,6,20.0,2100,9,999999999,0,0.053,0,88,0.1,0,1,2.0039983326124506
155,2002,1,7,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,8.1,4.4,61,67917,1387,1415,326,581,100,483,65100,9700,55500,33630,0,0.0,10,7,20.0,2100,9,999999999,0,0.053,0,88,0.1,0,1,4.402593418066042
156,2002,1,7,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,11.1,6.6,56,67917,1378,1415,334,576,100,479,64600,9700,55000,31750,0,0.0,10,7,20.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,6.62517995851381
157,2002,1,7,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.4,8.6,55,67917,1283,1415,339,533,104,439,59700,10100,50500,22420,0,0.0,10,8,20.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,8.552835717614695
158,2002,1,7,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,15.0,9.8,54,67917,1110,1415,338,454,62,405,50700,6100,46400,16510,0,0.0,10,8,20.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,9.849268020037563
159,2002,1,7,16,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,15.9,10.5,53,67917,869,1415,344,345,98,284,38400,9400,32700,9870,0,0.0,10,9,20.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,10.522357658524715
160,2002,1,7,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,16.1,10.6,52,67917,578,1415,343,214,67,186,23700,6100,21400,5540,0,0.0,10,9,20.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,10.580254868081212
161,2002,1,7,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,15.3,9.9,52,67917,256,1415,352,76,16,73,8600,300,8300,2660,0,0.0,10,10,20.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,9.885762063533775
162,2002,1,7,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,13.7,8.4,51,67917,12,1415,351,2,0,2,300,0,300,90,0,0.0,10,10,20.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,8.389785627198934
163,2002,1,7,20,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,11.6,6.8,53,67917,0,1415,351,0,0,0,0,0,0,0,0,0.0,10,10,19.3,1500,9,999999999,0,0.053,0,88,0.1,0,1,6.77200567951488
164,2002,1,7,21,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,9.2,4.9,55,67917,0,1415,351,0,0,0,0,0,0,0,0,0.0,10,10,18.7,1500,9,999999999,0,0.053,0,88,0.1,0,1,4.856535967720381
165,2002,1,7,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,6.6,2.7,57,67917,0,1415,351,0,0,0,0,0,0,0,0,0.0,10,10,18.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,2.7271089873006744
166,2002,1,7,23,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,5.3,2.2,65,67917,0,1415,342,0,0,0,0,0,0,0,0,0.0,10,9,16.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,2.1871540592037366
167,2002,1,7,24,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,4.0,1.5,72,67917,0,1415,329,0,0,0,0,0,0,0,0,0.0,10,7,14.0,1500,9,999999999,0,0.053,0,88,0.1,0,1,1.5293668157076112
168,2002,1,8,1,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,3.6,1.9,81,67917,0,1415,325,0,0,0,0,0,0,0,0,0.0,10,6,12.0,1200,0,909999999,0,0.052,0,88,0.1,0,1,1.8650845283895308
169,2002,1,8,2,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.3,1.7,83,67917,0,1415,322,0,0,0,0,0,0,0,0,0.0,10,7,12.0,1200,9,999999999,0,0.052,0,88,0.1,0,1,1.7381305134779605
170,2002,1,8,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.1,1.6,84,67917,0,1415,326,0,0,0,0,0,0,0,0,0.0,10,9,12.0,1200,9,999999999,0,0.052,0,88,0.1,0,1,1.6257178769352612
171,2002,1,8,4,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,3.1,1.7,85,67917,0,1415,328,0,0,0,0,0,0,0,0,0.0,10,10,12.0,1200,0,909999999,0,0.052,0,88,0.1,0,1,1.7073860695768532
172,2002,1,8,5,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,3.3,1.7,83,67917,0,1415,330,0,0,0,0,0,0,0,0,0.0,10,10,13.0,1200,9,999999999,0,0.052,0,88,0.1,0,1,1.7381305134779605
173,2002,1,8,6,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,3.1,1.5,82,67917,38,1415,331,7,0,7,800,0,800,240,0,0.0,10,10,14.0,1200,9,999999999,0,0.052,0,88,0.1,0,1,1.4638805339083056
174,2002,1,8,7,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,2.8,1.0,80,67917,325,1415,333,104,47,93,11500,3700,10700,2490,0,0.0,10,10,15.0,1500,9,999999999,0,0.052,0,88,0.1,0,1,1.0160330539815128
175,2002,1,8,8,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.5,0.4,76,67917,643,1415,337,242,34,226,27600,2400,25900,9240,0,0.0,10,10,15.8,1500,9,999999999,0,0.052,0,88,0.1,0,1,0.42107304133552326
176,2002,1,8,9,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,2.3,-0.1,72,67917,925,1415,341,369,96,306,41200,9200,35300,10990,0,0.0,10,10,16.7,1500,9,999999999,0,0.052,0,88,0.1,0,1,-0.06463286374696331
177,2002,1,8,10,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,3.1,0.4,68,67917,1153,1415,345,473,61,423,52900,5900,48600,17970,0,0.0,10,10,17.5,1500,9,999999999,0,0.052,0,88,0.1,0,1,0.38899995866839365
178,2002,1,8,11,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,5.5,2.3,64,67917,1311,1415,349,545,102,450,61100,9900,51800,24270,0,0.0,10,10,18.3,1500,9,999999999,0,0.052,0,88,0.1,0,1,2.2912881429243503
179,2002,1,8,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,8.5,4.8,61,67917,1388,1415,353,580,100,483,65100,9700,55500,33660,0,0.0,10,10,19.2,1500,9,999999999,0,0.052,0,88,0.1,0,1,4.7634666270577295
180,2002,1,8,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,11.2,6.9,58,67917,1379,1415,357,576,100,479,64600,9700,55100,31880,0,0.0,10,10,20.0,1500,9,999999999,0,0.052,0,88,0.1,0,1,6.907571259741832
181,2002,1,8,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.3,9.4,64,67917,1285,1415,347,532,103,439,59700,9900,50600,22480,0,0.0,10,9,17.3,1500,9,999999999,0,0.052,0,88,0.1,0,1,9.408329379957742
182,2002,1,8,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.8,11.5,71,67917,1111,1415,339,453,61,405,50600,5900,46500,16510,0,0.0,10,8,14.7,1500,9,999999999,0,0.052,0,88,0.1,0,1,11.545786382515473
183,2002,1,8,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,15.4,12.9,78,67917,871,1415,334,343,90,288,38300,8400,33200,9980,0,0.0,10,7,12.0,1200,0,909999999,0,0.052,0,88,0.1,0,1,12.88899210852465
184,2002,1,8,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,15.2,13.0,81,67917,580,1415,333,213,64,186,23700,5800,21500,5550,0,0.0,10,7,12.0,1200,9,999999999,0,0.052,0,88,0.1,0,1,13.032597226703885
185,2002,1,8,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.4,12.6,84,67917,258,1415,331,76,15,73,8600,200,8300,2670,0,0.0,10,7,12.0,1200,9,999999999,0,0.052,0,88,0.1,0,1,12.591623370206005
186,2002,1,8,19,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,13.2,11.6,86,67917,13,1415,330,2,0,2,300,0,300,90,0,0.0,10,7,12.0,990,0,909999999,0,0.052,0,88,0.1,0,1,11.641261695856759
187,2002,1,8,20,60,B8C8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,11.6,10.2,87,67917,0,1415,332,0,0,0,0,0,0,0,0,0.0,10,8,11.3,990,9,999999999,0,0.052,0,88,0.1,0,1,10.184041392222912
