1;"eplusout"

"Date/Time";"[1] Zone Operative Temperature (C)";"[1] Site Outdoor Air Drybulb Temperature (C)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)"
;"3679";"Environment";"Environment";"Environment"
"14/10/2002 01:00";"17.2262811572399";"2.675";"0";"0"
"14/10/2002 02:00";"16.8847480611864";"2.45";"0";"0"
"14/10/2002 03:00";"16.6107413642931";"2.175";"0";"0"
"14/10/2002 04:00";"16.3113034869344";"1.95";"0";"0"
"14/10/2002 05:00";"16.0586247318905";"1.825";"0";"0"
"14/10/2002 06:00";"15.8675170322029";"1.65";"29";"10.25"
"14/10/2002 07:00";"15.8165586497865";"1.525";"128";"54.75"
"14/10/2002 08:00";"16.2085446554005";"1.425";"253.75";"142.25"
"14/10/2002 09:00";"16.6904048235643";"1.325";"356.25";"242"
"14/10/2002 10:00";"17.3121262111247";"1.525";"434.5";"170.5"
"14/10/2002 11:00";"17.8421905966184";"3.25";"479";"302.75"
"14/10/2002 12:00";"18.5758633176074";"6.275";"505";"247.25"
"14/10/2002 13:00";"19.2537140349491";"9.125";"471.5";"169.5"
"14/10/2002 14:00";"19.7984590560398";"11.45";"393.75";"268.75"
"14/10/2002 15:00";"20.2179833025644";"13.2";"328.5";"122"
"14/10/2002 16:00";"20.473603367807";"14.2";"222.5";"144.75"
"14/10/2002 17:00";"20.4754986120523";"14.475";"103.5";"92.25"
"14/10/2002 18:00";"20.2532475334152";"13.9";"6";"0"
"14/10/2002 19:00";"19.943897722159";"12.5";"0";"0"
"14/10/2002 20:00";"19.6361576983624";"10.675";"0";"0"
"14/10/2002 21:00";"19.2632529426452";"8.7";"0";"0"
"14/10/2002 22:00";"18.8397818598611";"6.625";"0";"0"
"14/10/2002 23:00";"18.4212470948841";"5.35";"0";"0"
"15/10/2002 00:00";"17.9595992465447";"4.05";"0";"0"
"15/10/2002 01:00";"17.5396539634251";"3.325";"0";"0"
"15/10/2002 02:00";"17.1728129922515";"3.125";"0";"0"
"15/10/2002 03:00";"16.8463448259416";"3.1";"0";"0"
"15/10/2002 04:00";"16.5480501102944";"3.025";"0";"0"
"15/10/2002 05:00";"16.2708415767065";"2.85";"0";"0"
"15/10/2002 06:00";"16.0256013036868";"2.425";"30.75";"11.25"
"15/10/2002 07:00";"15.9473474190062";"2";"126.25";"101.25"
"15/10/2002 08:00";"16.3723753533193";"1.75";"241.25";"280.75"
"15/10/2002 09:00";"16.8840425206549";"1.55";"334.75";"331.25"
"15/10/2002 10:00";"17.5543033362532";"1.8";"483";"296"
"15/10/2002 11:00";"18.1679839774069";"3.325";"683.25";"92.25"
"15/10/2002 12:00";"18.8562246830812";"6.125";"503.75";"309.25"
"15/10/2002 13:00";"19.5148310468013";"9";"456.5";"398.25"
"15/10/2002 14:00";"20.0343721985247";"11.425";"335.75";"520.25"
"15/10/2002 15:00";"20.3790113990242";"13.125";"217";"557.5"
"15/10/2002 16:00";"20.5344713654806";"14.025";"168";"425.25"
"15/10/2002 17:00";"20.5011880717124";"14.05";"108";"159.75"
"15/10/2002 18:00";"20.2642417371033";"13.175";"9";"0"
"15/10/2002 19:00";"19.9219997099185";"11.175";"0";"0"
"15/10/2002 20:00";"19.5672029580428";"8.725";"0";"0"
"15/10/2002 21:00";"19.1254600405263";"6.525";"0";"0"
"15/10/2002 22:00";"18.6923350564395";"4.95";"0";"0"
"15/10/2002 23:00";"18.2744691244647";"4.225";"0";"0"
"16/10/2002 00:00";"17.8375774787619";"3.575";"0";"0"
"16/10/2002 01:00";"17.4497216316682";"3.25";"0";"0"
"16/10/2002 02:00";"17.1112612874219";"3.2";"0";"0"
"16/10/2002 03:00";"16.8052076214893";"3.125";"0";"0"
"16/10/2002 04:00";"16.5236757709566";"3.025";"0";"0"
"16/10/2002 05:00";"16.2580730137706";"2.85";"0";"0"
"16/10/2002 06:00";"16.0353140766138";"2.725";"36.75";"101.75"
"16/10/2002 07:00";"16.0439280183752";"2.55";"112.5";"496.5"
"16/10/2002 08:00";"16.5943671781365";"2.35";"121.5";"810.25"
"16/10/2002 09:00";"17.2539097179729";"2.225";"151";"879.25"
"16/10/2002 10:00";"18.0709009105533";"2.5";"329.25";"619.25"
"16/10/2002 11:00";"18.7154543933472";"3.95";"470";"452.75"
"16/10/2002 12:00";"19.4413634796415";"6.65";"442";"494"
"16/10/2002 13:00";"20.0729381269134";"9.425";"404.25";"507"
"16/10/2002 14:00";"20.5879781951578";"11.375";"322.75";"534.75"
"16/10/2002 15:00";"20.8451632818894";"12.325";"205";"631.25"
"16/10/2002 16:00";"20.8816409095073";"12.425";"131";"649.75"
"16/10/2002 17:00";"20.7348015014271";"11.95";"97.25";"196.5"
"16/10/2002 18:00";"20.4190589594735";"11.125";"7";"0"
"16/10/2002 19:00";"20.0564703496622";"10.225";"0";"0"
"16/10/2002 20:00";"19.7264368352661";"9.25";"0";"0"
"16/10/2002 21:00";"19.3558591423443";"8.175";"0";"0"
"16/10/2002 22:00";"18.9537962028838";"7.075";"0";"0"
"16/10/2002 23:00";"18.5698461979472";"6.35";"0";"0"
"17/10/2002 00:00";"18.1740048216957";"5.9";"0";"0"
"17/10/2002 01:00";"17.8325059976924";"5.65";"0";"0"
"17/10/2002 02:00";"17.5388735660637";"5.45";"0";"0"
"17/10/2002 03:00";"17.276839659907";"5.25";"0";"0"
"17/10/2002 04:00";"17.038513060148";"5.05";"0";"0"
"17/10/2002 05:00";"16.8166190726722";"4.85";"0";"0"
"17/10/2002 06:00";"16.6293091795909";"4.575";"35";"66.25"
"17/10/2002 07:00";"16.6424896909721";"4.425";"127.5";"311.5"
"17/10/2002 08:00";"17.1739886414697";"4.25";"204.5";"472.5"
"17/10/2002 09:00";"17.7815710930241";"4.125";"288";"499.25"
"17/10/2002 10:00";"18.5848736312773";"4.25";"484.75";"296"
"17/10/2002 11:00";"19.2491057054781";"5.2";"684.25";"92.25"
"17/10/2002 12:00";"19.8921971147588";"7.15";"505";"308.5"
"17/10/2002 13:00";"20.5222330376163";"9.425";"475.25";"350"
"17/10/2002 14:00";"21.0298279912353";"11.35";"411.5";"316.25"
"17/10/2002 15:00";"21.2803200454966";"12.475";"312.25";"285"
"17/10/2002 16:00";"21.3042057500465";"12.475";"235";"172.75"
"17/10/2002 17:00";"21.1116738597863";"11.65";"97.75";"72.75"
"17/10/2002 18:00";"20.7676147410584";"10.575";"5";"0"
"17/10/2002 19:00";"20.3931864439365";"9.475";"0";"0"
"17/10/2002 20:00";"20.059390238788";"8.375";"0";"0"
"17/10/2002 21:00";"19.712842315166";"7.275";"0";"0"
"17/10/2002 22:00";"19.3517798982407";"6.25";"0";"0"
"17/10/2002 23:00";"18.9911000288846";"5.7";"0";"0"
"18/10/2002 00:00";"18.6083895348957";"5.225";"0";"0"
"18/10/2002 01:00";"18.2660114392056";"4.875";"0";"0"
"18/10/2002 02:00";"17.959730004248";"4.65";"0";"0"
"18/10/2002 03:00";"17.6680810108009";"4.3";"0";"0"
"18/10/2002 04:00";"17.38379142171";"3.9";"0";"0"
"18/10/2002 05:00";"17.1061130578926";"3.5";"0";"0"
"18/10/2002 06:00";"16.8629456207966";"3.025";"38";"104.5"
"18/10/2002 07:00";"16.8361131514465";"2.3";"114.25";"505.75"
"18/10/2002 08:00";"17.3253345331256";"1.5";"163";"704"
"18/10/2002 09:00";"17.8790807381178";"0.7";"290";"511.75"
"18/10/2002 10:00";"18.5499251140548";"0.8";"367.5";"478.75"
"18/10/2002 11:00";"19.0795380480958";"3.15";"449.5";"339"
"18/10/2002 12:00";"19.706909484196";"7.2";"506";"291.75"
"18/10/2002 13:00";"20.3420075844703";"10.7";"495";"273"
"18/10/2002 14:00";"20.9396045896417";"13.075";"462";"236"
"18/10/2002 15:00";"21.3318571552832";"14.575";"307";"270.75"
"18/10/2002 16:00";"21.48486555071";"15.425";"215";"152.25"
"18/10/2002 17:00";"21.418559428497";"15.6";"91.75";"139.5"
"18/10/2002 18:00";"21.1870856855881";"15.075";"5";"0"
"18/10/2002 19:00";"20.9075042939974";"14";"0";"0"
"18/10/2002 20:00";"20.6423359071063";"12.35";"0";"0"
"18/10/2002 21:00";"20.3257293855811";"10.475";"0";"0"
"18/10/2002 22:00";"19.9744345707455";"8.65";"0";"0"
"18/10/2002 23:00";"19.6167203310574";"7.525";"0";"0"
"19/10/2002 00:00";"19.2114910279056";"6.55";"0";"0"
"19/10/2002 01:00";"18.7967351930305";"5.85";"0";"0"
"19/10/2002 02:00";"18.4149297450371";"5.325";"0";"0"
"19/10/2002 03:00";"18.0545599141495";"4.75";"0";"0"
"19/10/2002 04:00";"17.7214228599737";"4.225";"0";"0"
"19/10/2002 05:00";"17.4103170399705";"3.65";"0";"0"
"19/10/2002 06:00";"17.1392886841093";"3.05";"38";"105.25"
"19/10/2002 07:00";"17.1051057612054";"2.6";"114.25";"508"
"19/10/2002 08:00";"17.602506357225";"2.125";"122.5";"813.5"
"19/10/2002 09:00";"18.1944903062262";"1.7";"115.5";"956"
"19/10/2002 10:00";"18.9402293072735";"1.9";"181";"889.5"
"19/10/2002 11:00";"19.4371084304505";"3.575";"351.75";"546.5"
"19/10/2002 12:00";"20.0420694407233";"6.275";"513";"274.25"
"19/10/2002 13:00";"20.6619986812191";"8.575";"608.25";"152.75"
"19/10/2002 14:00";"21.0379178466218";"9.85";"332.25";"485.25"
"19/10/2002 15:00";"21.2300272527793";"10.7";"323";"257.25"
"19/10/2002 16:00";"21.2527008939176";"11.5";"217.5";"133.25"
"19/10/2002 17:00";"21.1194211881834";"12.15";"97";"28.5"
"19/10/2002 18:00";"20.8561060209729";"12.075";"5";"0"
"19/10/2002 19:00";"20.540641296957";"11.25";"0";"0"
"19/10/2002 20:00";"20.2534040943217";"10.1";"0";"0"
"19/10/2002 21:00";"19.936332744873";"8.825";"0";"0"
"19/10/2002 22:00";"19.5965573618185";"7.45";"0";"0"
"19/10/2002 23:00";"19.2525165339455";"6.575";"0";"0"
"20/10/2002 00:00";"18.8481701732352";"5.725";"0";"0"
"20/10/2002 01:00";"18.4798823528065";"5.2";"0";"0"
"20/10/2002 02:00";"18.1417899081405";"4.8";"0";"0"
"20/10/2002 03:00";"17.828625320067";"4.475";"0";"0"
"20/10/2002 04:00";"17.5432890462443";"4.25";"0";"0"
"20/10/2002 05:00";"17.2787699892152";"3.975";"0";"0"
"20/10/2002 06:00";"17.0611132704478";"3.75";"32.5";"22.75"
"20/10/2002 07:00";"17.0281337361727";"3.55";"134.25";"91.5"
"20/10/2002 08:00";"17.4581087607448";"3.275";"262.75";"140.75"
"20/10/2002 09:00";"17.9312236873502";"2.9";"362";"244.75"
"20/10/2002 10:00";"18.5346346178165";"2.875";"428.5";"184.5"
"20/10/2002 11:00";"18.9824078500414";"4.4";"450.5";"341.25"
"20/10/2002 12:00";"19.4602771738317";"7.3";"508";"250.5"
"20/10/2002 13:00";"19.9106309179952";"10.275";"474.25";"170.75"
"20/10/2002 14:00";"20.342283648999";"12.425";"388.5";"321"
"20/10/2002 15:00";"20.6748304862078";"13.65";"298";"265.5"
"20/10/2002 16:00";"20.8068799153392";"13.75";"190.25";"96.25"
"20/10/2002 17:00";"20.726691452061";"12.95";"98.5";"25.5"
"20/10/2002 18:00";"20.473136165238";"11.725";"5";"0"
"20/10/2002 19:00";"20.1649890747833";"10.35";"0";"0"
"20/10/2002 20:00";"19.8730433546983";"8.875";"0";"0"
"20/10/2002 21:00";"19.5572720385095";"7.45";"0";"0"
"20/10/2002 22:00";"19.2157365083082";"6.2";"0";"0"
"20/10/2002 23:00";"18.9023565279706";"5.525";"0";"0"
"21/10/2002 00:00";"18.5687870810654";"5.25";"0";"0"
"21/10/2002 01:00";"18.2185308844879";"4.9";"0";"0"
"21/10/2002 02:00";"17.874797257963";"4.425";"0";"0"
"21/10/2002 03:00";"17.5744813097785";"3.85";"0";"0"
"21/10/2002 04:00";"17.3300377821438";"3.1";"0";"0"
"21/10/2002 05:00";"17.0824703424753";"2.15";"0";"0"
"21/10/2002 06:00";"16.8525296243642";"1.3";"33.5";"13.5"
"21/10/2002 07:00";"16.7559157453278";"0.575";"134.5";"65.5"
"21/10/2002 08:00";"17.0784937236642";"-0.125";"261";"106"
"21/10/2002 09:00";"17.4437746882807";"-0.75";"361.75";"111.5"
"21/10/2002 10:00";"17.9456410339151";"-0.3";"434.25";"139.5"
"21/10/2002 11:00";"18.4048229352997";"2.6";"463.5";"324.75"
"21/10/2002 12:00";"19.093026239505";"6.95";"508.75";"248"
"21/10/2002 13:00";"19.7577015573904";"10.65";"488.5";"107.5"
"21/10/2002 14:00";"20.3406011824156";"13.15";"435";"79.25"
"21/10/2002 15:00";"20.7619171525534";"14.75";"321";"80.75"
"21/10/2002 16:00";"20.9862737397631";"15.7";"224";"26.5"
"21/10/2002 17:00";"20.9906681972187";"15.9";"94";"14.25"
"21/10/2002 18:00";"20.8167484148801";"15.525";"5";"0"
"21/10/2002 19:00";"20.5759760867546";"14.575";"0";"0"
"21/10/2002 20:00";"20.3447533552134";"13.1";"0";"0"
"21/10/2002 21:00";"20.0599806133202";"11.125";"0";"0"
"21/10/2002 22:00";"19.7243154730548";"8.65";"0";"0"
"21/10/2002 23:00";"19.3783287656117";"6.95";"0";"0"
"22/10/2002 00:00";"18.9532181427879";"5.4";"0";"0"
"22/10/2002 01:00";"18.5502551684145";"4.475";"0";"0"
"22/10/2002 02:00";"18.1737688247616";"3.775";"0";"0"
"22/10/2002 03:00";"17.8107991526341";"3.075";"0";"0"
"22/10/2002 04:00";"17.4623855051155";"2.45";"0";"0"
"22/10/2002 05:00";"17.1366396617232";"1.85";"0";"0"
"22/10/2002 06:00";"16.8602975204784";"1.325";"36.5";"20.25"
"22/10/2002 07:00";"16.7789558922384";"0.975";"145.5";"124.5"
"22/10/2002 08:00";"17.1954249597531";"0.975";"255.5";"270.25"
"22/10/2002 09:00";"17.7096773404739";"1.15";"355";"280"
"22/10/2002 10:00";"18.3853601133486";"1.95";"494.5";"131.5"
"22/10/2002 11:00";"18.8022647506692";"4.075";"572";"42.25"
"22/10/2002 12:00";"19.1921054709707";"7.1";"479";"193"
"22/10/2002 13:00";"19.5984865655935";"9.925";"407.5";"404.75"
"22/10/2002 14:00";"20.0155529811567";"12.175";"333.25";"487.25"
"22/10/2002 15:00";"20.3726162474283";"13.9";"330";"265.5"
"22/10/2002 16:00";"20.5898583341235";"14.975";"239.5";"183"
"22/10/2002 17:00";"20.6220174316536";"15.35";"108.25";"96.75"
"22/10/2002 18:00";"20.4662746733361";"14.875";"8";"0"
"22/10/2002 19:00";"20.2234220263702";"13.65";"0";"0"
"22/10/2002 20:00";"19.9764213931393";"11.95";"0";"0"
"22/10/2002 21:00";"19.6713421152368";"9.85";"0";"0"
"22/10/2002 22:00";"19.3299945829711";"7.725";"0";"0"
"22/10/2002 23:00";"18.9658163060953";"6.375";"0";"0"
"23/10/2002 00:00";"18.5654090923094";"5.2";"0";"0"
"23/10/2002 01:00";"18.1992111567014";"4.375";"0";"0"
"23/10/2002 02:00";"17.8655574368164";"3.9";"0";"0"
"23/10/2002 03:00";"17.5624951963308";"3.65";"0";"0"
"23/10/2002 04:00";"17.2876502689569";"3.45";"0";"0"
"23/10/2002 05:00";"17.0393273350688";"3.325";"0";"0"
"23/10/2002 06:00";"16.8337452319744";"3.075";"37.25";"54.5"
"23/10/2002 07:00";"16.8320412658486";"2.85";"153";"213.5"
"23/10/2002 08:00";"17.3229002302919";"2.725";"293.25";"187"
"23/10/2002 09:00";"17.8147198880969";"2.55";"397.75";"137.25"
"23/10/2002 10:00";"18.3692555007243";"2.65";"454.75";"155.75"
"23/10/2002 11:00";"18.8037217755479";"3.975";"484.75";"303.75"
"23/10/2002 12:00";"19.3565864706741";"6.725";"509.75";"248"
"23/10/2002 13:00";"19.8903185241381";"9.525";"475.5";"169"
"23/10/2002 14:00";"20.3443806889265";"11.325";"390.25";"318"
"23/10/2002 15:00";"20.6197382273092";"12.225";"307.25";"261.5"
"23/10/2002 16:00";"20.7216134026609";"12.475";"216.25";"83.75"
"23/10/2002 17:00";"20.6304341126151";"12.125";"100.25";"24"
"23/10/2002 18:00";"20.3697461768761";"11.25";"5.5";"0"
"23/10/2002 19:00";"20.0454319702208";"10.1";"0";"0"
"23/10/2002 20:00";"19.7300335077468";"8.6";"0";"0"
"23/10/2002 21:00";"19.3650636131066";"6.925";"0";"0"
"23/10/2002 22:00";"18.9731547895861";"5.375";"0";"0"
"23/10/2002 23:00";"18.6071704777024";"4.475";"0";"0"
"24/10/2002 00:00";"18.2234455545387";"3.775";"0";"0"
"24/10/2002 01:00";"17.8976921467623";"3.375";"0";"0"
"24/10/2002 02:00";"17.6248759115016";"3.15";"0";"0"
"24/10/2002 03:00";"17.3828714702951";"2.95";"0";"0"
"24/10/2002 04:00";"17.164112013971";"2.825";"0";"0"
"24/10/2002 05:00";"16.9627506889577";"2.8";"0";"0"
"24/10/2002 06:00";"16.7938840038785";"2.8";"37.75";"21"
"24/10/2002 07:00";"16.7794996311385";"2.575";"152.5";"79.25"
"24/10/2002 08:00";"17.2018602416161";"2.2";"277.5";"80"
"24/10/2002 09:00";"17.6507920011423";"1.95";"364.5";"112"
"24/10/2002 10:00";"18.2002897883725";"1.9";"439.75";"79.25"
"24/10/2002 11:00";"18.5832798139084";"2.5";"502.75";"76"
"24/10/2002 12:00";"19.1245775211385";"3.9";"585.5";"42"
"24/10/2002 13:00";"19.5560304507819";"5.875";"475.25";"123.75"
"24/10/2002 14:00";"19.9189535926023";"8.275";"441.75";"91.75"
"24/10/2002 15:00";"19.9985814528639";"10.475";"327.5";"97"
"24/10/2002 16:00";"19.8371340017006";"11.825";"232";"20.75"
"24/10/2002 17:00";"19.6377538518747";"12.175";"100.25";"26.25"
"24/10/2002 18:00";"19.407144333643";"11.75";"5.5";"0"
"24/10/2002 19:00";"19.1211656839717";"10.7";"0";"0"
"24/10/2002 20:00";"18.8724931011689";"9.35";"0";"0"
"24/10/2002 21:00";"18.564659202817";"7.8";"0";"0"
"24/10/2002 22:00";"18.2452199152886";"6.275";"0";"0"
"24/10/2002 23:00";"17.9261810132822";"5.375";"0";"0"
"25/10/2002 00:00";"17.578871170638";"4.6";"0";"0"
"25/10/2002 01:00";"17.2752449837667";"4.25";"0";"0"
"25/10/2002 02:00";"17.0100811899897";"4.125";"0";"0"
"25/10/2002 03:00";"16.7653775334154";"3.95";"0";"0"
"25/10/2002 04:00";"16.5348430141138";"3.6";"0";"0"
"25/10/2002 05:00";"16.3209652064258";"3.2";"0";"0"
"25/10/2002 06:00";"16.1500621225552";"2.875";"32.75";"15"
"25/10/2002 07:00";"16.1475402193696";"2.725";"137.5";"70"
"25/10/2002 08:00";"16.6069109297748";"2.625";"264";"105.75"
"25/10/2002 09:00";"17.0912488310807";"2.525";"373.75";"112.5"
"25/10/2002 10:00";"17.6752265118262";"2.8";"470.25";"95.5"
"25/10/2002 11:00";"17.8321784205881";"4.25";"479.25";"138.5"
"25/10/2002 12:00";"17.890701990215";"6.95";"490.25";"137.25"
"25/10/2002 13:00";"18.0516572742131";"9.725";"460.25";"183"
"25/10/2002 14:00";"18.4472425382332";"11.75";"399";"266.5"
"25/10/2002 15:00";"18.8705716323209";"12.725";"334";"100.5"
"25/10/2002 16:00";"19.1326768281921";"12.75";"231.5";"57.75"
"25/10/2002 17:00";"19.1845061088062";"12.175";"101.25";"24.75"
"25/10/2002 18:00";"19.0268919642299";"11.025";"6";"0"
"25/10/2002 19:00";"18.7595176141663";"9.575";"0";"0"
"25/10/2002 20:00";"18.5111192605314";"7.775";"0";"0"
"25/10/2002 21:00";"18.1982257487554";"5.8";"0";"0"
"25/10/2002 22:00";"17.8025555524495";"4.25";"0";"0"
"25/10/2002 23:00";"17.4357365267788";"3.525";"0";"0"
"26/10/2002 00:00";"17.1277775552141";"3.175";"0";"0"
"26/10/2002 01:00";"16.8717080756662";"2.8";"0";"0"
"26/10/2002 02:00";"16.6486384782029";"2.55";"0";"0"
"26/10/2002 03:00";"16.4399559273744";"2.35";"0";"0"
"26/10/2002 04:00";"16.2464943878964";"2.3";"0";"0"
"26/10/2002 05:00";"16.0642818932972";"2.3";"0";"0"
"26/10/2002 06:00";"15.9046444215011";"2.225";"37.5";"42.25"
"26/10/2002 07:00";"15.9174991498435";"2.05";"151.25";"187.5"
"26/10/2002 08:00";"16.4031120143466";"1.775";"264.5";"261.25"
"26/10/2002 09:00";"16.9413260955736";"1.55";"342.5";"335.75"
"26/10/2002 10:00";"17.6605656118474";"1.875";"432.75";"360.75"
"26/10/2002 11:00";"18.2283644530221";"3.575";"524.75";"266.5"
"26/10/2002 12:00";"18.91825821401";"6.65";"508.75";"310"
"26/10/2002 13:00";"19.5599567394645";"9.825";"481.5";"341.25"
"26/10/2002 14:00";"20.0999692041531";"12.4";"412.25";"333.75"
"26/10/2002 15:00";"20.5289395142583";"14.125";"244.5";"553.25"
"26/10/2002 16:00";"20.7657497957284";"14.8";"115.75";"666.75"
"26/10/2002 17:00";"20.7746720766503";"14.45";"49";"504"
"26/10/2002 18:00";"20.5379922516265";"13.25";"11";"0"
"26/10/2002 19:00";"20.1901128662687";"11.475";"0";"0"
"26/10/2002 20:00";"19.8508263274024";"9.65";"0";"0"
"26/10/2002 21:00";"19.475283498141";"7.85";"0";"0"
"26/10/2002 22:00";"19.0488104232887";"6.275";"0";"0"
"26/10/2002 23:00";"18.643271279873";"5.45";"0";"0"
"27/10/2002 00:00";"18.2411879146557";"5.225";"0";"0"
"27/10/2002 01:00";"17.9060822947847";"5.125";"0";"0"
"27/10/2002 02:00";"17.6299569577842";"4.95";"0";"0"
"27/10/2002 03:00";"17.3904959543055";"4.675";"0";"0"
"27/10/2002 04:00";"17.1729566048419";"4.3";"0";"0"
"27/10/2002 05:00";"16.9568653248808";"3.9";"0";"0"
"27/10/2002 06:00";"16.7575023106281";"3.425";"39";"22.25"
"27/10/2002 07:00";"16.7198077596547";"2.925";"149.5";"131.5"
"27/10/2002 08:00";"17.1327267799577";"2.5";"247.75";"322.75"
"27/10/2002 09:00";"17.5952828649229";"2.1";"309.5";"466.25"
"27/10/2002 10:00";"18.2337936171126";"2.375";"411";"333.75"
"27/10/2002 11:00";"18.7016070253854";"4.075";"446.25";"347"
"27/10/2002 12:00";"19.3024774644438";"7";"556";"221.5"
"27/10/2002 13:00";"19.9813846087231";"9.975";"620.5";"38"
"27/10/2002 14:00";"20.4807320063378";"12.35";"427.75";"109"
"27/10/2002 15:00";"20.7918274979366";"13.95";"326";"132"
"27/10/2002 16:00";"20.9072186628565";"14.525";"227.75";"151.25"
"27/10/2002 17:00";"20.8308618723819";"14.3";"109.75";"102.75"
"27/10/2002 18:00";"20.5835606945176";"13.525";"9.5";"0"
"27/10/2002 19:00";"20.2668181858112";"12.25";"0";"0"
"27/10/2002 20:00";"19.9682310892372";"10.775";"0";"0"
"27/10/2002 21:00";"19.6322429909406";"9.125";"0";"0"
"27/10/2002 22:00";"19.2576918552747";"7.425";"0";"0"
"27/10/2002 23:00";"18.8700598058524";"6.4";"0";"0"
"28/10/2002 00:00";"18.4596958417699";"5.45";"0";"0"
"28/10/2002 01:00";"18.1008719326615";"4.675";"0";"0"
"28/10/2002 02:00";"17.7889260549405";"4.125";"0";"0"
"28/10/2002 03:00";"17.5109421573366";"3.775";"0";"0"
"28/10/2002 04:00";"17.2644666241171";"3.55";"0";"0"
"28/10/2002 05:00";"17.0396370587006";"3.35";"0";"0"
"28/10/2002 06:00";"16.8456309438824";"3.15";"38";"43.25"
"28/10/2002 07:00";"16.8261813791801";"2.95";"153.25";"190"
"28/10/2002 08:00";"17.2716102066379";"2.75";"254.5";"309.5"
"28/10/2002 09:00";"17.7996988063377";"2.475";"308.75";"484.25"
"28/10/2002 10:00";"18.5293484851616";"2.7";"435.25";"358.25"
"28/10/2002 11:00";"19.0797638739293";"4.375";"526.25";"222.25"
"28/10/2002 12:00";"19.7028957765033";"7.3";"552.25";"92"
"28/10/2002 13:00";"20.3657269517727";"10.35";"594.25";"91"
"28/10/2002 14:00";"20.8737957304384";"12.6";"391.25";"321"
"28/10/2002 15:00";"21.1328844774735";"13.775";"311";"285.25"
"28/10/2002 16:00";"21.1809584524498";"13.925";"225.75";"151"
"28/10/2002 17:00";"21.0351703959793";"13.3";"103";"32.25"
"28/10/2002 18:00";"20.7164018464039";"11.975";"8";"0"
"28/10/2002 19:00";"20.3210770276086";"10.1";"0";"0"
"28/10/2002 20:00";"19.9340056040589";"8.025";"0";"0"
"28/10/2002 21:00";"19.5246432863231";"6.225";"0";"0"
"28/10/2002 22:00";"19.089228680737";"4.9";"0";"0"
"28/10/2002 23:00";"18.687747401317";"4.225";"0";"0"
"29/10/2002 00:00";"18.2837368815307";"3.725";"0";"0"
"29/10/2002 01:00";"17.9313533256065";"3.45";"0";"0"
"29/10/2002 02:00";"17.6139425312112";"3.25";"0";"0"
"29/10/2002 03:00";"17.3188351447659";"3.05";"0";"0"
"29/10/2002 04:00";"17.046427976296";"2.925";"0";"0"
"29/10/2002 05:00";"16.7936190973335";"2.825";"0";"0"
"29/10/2002 06:00";"16.5895296883413";"2.725";"43.75";"62.75"
"29/10/2002 07:00";"16.6010915468295";"2.7";"143.5";"310.5"
"29/10/2002 08:00";"17.1092776229297";"2.55";"224.5";"438.75"
"29/10/2002 09:00";"17.6741667916696";"2.2";"367.75";"247.5"
"29/10/2002 10:00";"18.2386126557761";"2.4";"443.5";"129.5"
"29/10/2002 11:00";"18.542048208704";"4.375";"480.5";"139.5"
"29/10/2002 12:00";"19.0416338999113";"7.85";"512";"105.25"
"29/10/2002 13:00";"19.6317554803982";"11.275";"531.75";"31"
"29/10/2002 14:00";"20.2127797295667";"13.825";"430";"148.5"
"29/10/2002 15:00";"20.6710642853736";"15.525";"326";"239.75"
"29/10/2002 16:00";"20.8731354622374";"16.05";"219.5";"86.75"
"29/10/2002 17:00";"20.8350884677666";"15.35";"103.75";"26.25"
"29/10/2002 18:00";"20.5991869566835";"13.75";"6.5";"0"
"29/10/2002 19:00";"20.2902669683608";"11.875";"0";"0"
"29/10/2002 20:00";"19.9902349198407";"9.975";"0";"0"
"29/10/2002 21:00";"19.6426940121325";"7.925";"0";"0"
"29/10/2002 22:00";"19.2465287072269";"5.9";"0";"0"
"29/10/2002 23:00";"18.8387051730476";"4.725";"0";"0"
"30/10/2002 00:00";"18.4270537840723";"4.05";"0";"0"
"30/10/2002 01:00";"18.0792623860454";"3.75";"0";"0"
"30/10/2002 02:00";"17.7789150302163";"3.55";"0";"0"
"30/10/2002 03:00";"17.4981969863347";"3.275";"0";"0"
"30/10/2002 04:00";"17.2403316738804";"2.975";"0";"0"
"30/10/2002 05:00";"17.0088149185217";"2.825";"0";"0"
"30/10/2002 06:00";"16.8246295223549";"2.875";"34.5";"27.75"
"30/10/2002 07:00";"16.7941089167984";"2.825";"135.5";"154.25"
"30/10/2002 08:00";"17.225856301325";"2.725";"251.25";"293.25"
"30/10/2002 09:00";"17.7312303713714";"2.55";"358.75";"291"
"30/10/2002 10:00";"18.4254722396638";"2.8";"535.25";"157.25"
"30/10/2002 11:00";"19.0193258006174";"4.4";"693";"92.5"
"30/10/2002 12:00";"19.6071950030632";"7.45";"556.5";"223.25"
"30/10/2002 13:00";"20.2587648072375";"10.55";"622.25";"39.25"
"30/10/2002 14:00";"20.7778671089867";"12.8";"429";"110.75"
"30/10/2002 15:00";"21.078990572025";"14.2";"327.75";"133.5"
"30/10/2002 16:00";"21.2206919498512";"14.875";"229";"154.75"
"30/10/2002 17:00";"21.1736884928804";"14.775";"110.75";"106.5"
"30/10/2002 18:00";"20.8741767893389";"13.95";"8.5";"0"
