1;"eplusout"

"Date/Time";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Water Heater Electricity Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)"
;"Environment";"Environment";"AUX HW LOOP WATER HEATER";"4299 WATER OUTLET";"4292 WATER OUTLET"
"8/04/2002 15:00";"293.75";"264.25";"0";"0";"0"
"8/04/2002 16:00";"211.5";"125";"0";"0";"0"
"8/04/2002 17:00";"101";"136.5";"0";"0";"0"
"8/04/2002 18:00";"8.5";"0";"0";"0";"0"
"8/04/2002 19:00";"0";"0";"0";"3087.14591269774";"409.334338696534"
"8/04/2002 20:00";"0";"0";"0";"2954.67334238763";"391.76938598721"
"8/04/2002 21:00";"0";"0";"0";"0";"0"
"8/04/2002 22:00";"0";"0";"0";"0";"0"
"8/04/2002 23:00";"0";"0";"0";"0";"0"
"9/04/2002 00:00";"0";"0";"0";"0";"0"
"9/04/2002 01:00";"0";"0";"0";"0";"0"
"9/04/2002 02:00";"0";"0";"0";"0";"0"
"9/04/2002 03:00";"0";"0";"0";"0";"0"
"9/04/2002 04:00";"0";"0";"0";"0";"0"
"9/04/2002 05:00";"0";"0";"0";"0";"0"
"9/04/2002 06:00";"10.75";"0";"828.018625243734";"2960.2574711999";"392.509803103603"
"9/04/2002 07:00";"75.75";"3.5";"1090.96914027222";"2961.60127853135";"392.687982723521"
"9/04/2002 08:00";"205.25";"16.25";"200.13902882281";"0";"0"
"9/04/2002 09:00";"312.5";"39";"0";"0";"0"
"9/04/2002 10:00";"376.25";"91.25";"0";"0";"0"
"9/04/2002 11:00";"445.5";"112.5";"0";"0";"0"
"9/04/2002 12:00";"442.5";"138.5";"0";"0";"0"
"9/04/2002 13:00";"439.75";"125.25";"0";"0";"0"
"9/04/2002 14:00";"416.75";"92";"0";"0";"0"
"9/04/2002 15:00";"313.25";"110.75";"0";"0";"0"
"9/04/2002 16:00";"226.25";"58.25";"0";"0";"0"
"9/04/2002 17:00";"104.5";"21.75";"0";"0";"0"
"9/04/2002 18:00";"8";"0";"0";"0";"0"
"9/04/2002 19:00";"0";"0";"0";"3004.9226351014";"398.432096978083"
"9/04/2002 20:00";"0";"0";"817.786505137719";"2947.18236037123";"390.776133236421"
"9/04/2002 21:00";"0";"0";"0";"0";"0"
"9/04/2002 22:00";"0";"0";"0";"0";"0"
"9/04/2002 23:00";"0";"0";"0";"0";"0"
"10/04/2002 00:00";"0";"0";"0";"0";"0"
"10/04/2002 01:00";"0";"0";"0";"0";"0"
"10/04/2002 02:00";"0";"0";"0";"0";"0"
"10/04/2002 03:00";"0";"0";"0";"0";"0"
"10/04/2002 04:00";"0";"0";"0";"0";"0"
"10/04/2002 05:00";"0";"0";"0";"0";"0"
"10/04/2002 06:00";"12.75";"15.5";"906.165536397201";"2975.7514116227";"394.56419315711"
"10/04/2002 07:00";"77.5";"105.75";"1474.36739304105";"2976.28291997023";"394.634667512421"
"10/04/2002 08:00";"185.5";"206.25";"0";"0";"0"
"10/04/2002 09:00";"294.25";"155.75";"0";"0";"0"
"10/04/2002 10:00";"397.75";"262";"0";"0";"0"
"10/04/2002 11:00";"472.25";"244.25";"0";"0";"0"
"10/04/2002 12:00";"390";"362.75";"0";"0";"0"
"10/04/2002 13:00";"406.75";"326";"0";"0";"0"
"10/04/2002 14:00";"433.25";"236.5";"0";"0";"0"
"10/04/2002 15:00";"301";"282.25";"0";"0";"0"
"10/04/2002 16:00";"243.75";"166";"0";"0";"0"
"10/04/2002 17:00";"104.25";"111";"0";"0";"0"
"10/04/2002 18:00";"6";"0";"0";"0";"0"
"10/04/2002 19:00";"0";"0";"0";"3020.28458207695";"400.468985607306"
"10/04/2002 20:00";"0";"0";"0";"3010.70544987974";"399.198858488563"
"10/04/2002 21:00";"0";"0";"0";"0";"0"
"10/04/2002 22:00";"0";"0";"0";"0";"0"
"10/04/2002 23:00";"0";"0";"0";"0";"0"
"11/04/2002 00:00";"0";"0";"0";"0";"0"
"11/04/2002 01:00";"0";"0";"0";"0";"0"
"11/04/2002 02:00";"0";"0";"0";"0";"0"
"11/04/2002 03:00";"0";"0";"0";"0";"0"
"11/04/2002 04:00";"0";"0";"0";"0";"0"
"11/04/2002 05:00";"0";"0";"0";"0";"0"
"11/04/2002 06:00";"11.5";"7";"782.554328782388";"2933.90184842631";"389.015228592373"
"11/04/2002 07:00";"71.75";"112.5";"943.122277519635";"2987.47733006521";"396.118969383116"
"11/04/2002 08:00";"159.25";"407.25";"0";"0";"0"
"11/04/2002 09:00";"233";"469.25";"0";"0";"0"
"11/04/2002 10:00";"396";"264.5";"0";"0";"0"
"11/04/2002 11:00";"471";"245";"0";"0";"0"
"11/04/2002 12:00";"453";"276.25";"0";"0";"0"
"11/04/2002 13:00";"582.75";"45.5";"0";"0";"0"
"11/04/2002 14:00";"385.75";"165";"0";"0";"0"
"11/04/2002 15:00";"315.5";"256.25";"0";"0";"0"
"11/04/2002 16:00";"241.75";"164";"0";"0";"0"
"11/04/2002 17:00";"103.5";"109.5";"0";"0";"0"
"11/04/2002 18:00";"7.5";"0";"0";"0";"0"
"11/04/2002 19:00";"0";"0";"0";"3123.30392836754";"414.128643161347"
"11/04/2002 20:00";"0";"0";"0";"3087.61564691655";"409.396622226777"
"11/04/2002 21:00";"0";"0";"0";"0";"0"
"11/04/2002 22:00";"0";"0";"0";"0";"0"
"11/04/2002 23:00";"0";"0";"0";"0";"0"
"12/04/2002 00:00";"0";"0";"0";"0";"0"
"12/04/2002 01:00";"0";"0";"0";"0";"0"
"12/04/2002 02:00";"0";"0";"0";"0";"0"
"12/04/2002 03:00";"0";"0";"0";"0";"0"
"12/04/2002 04:00";"0";"0";"0";"0";"0"
"12/04/2002 05:00";"0";"0";"0";"0";"0"
"12/04/2002 06:00";"11.5";"6.25";"396.917005068709";"2949.19260763137";"391.042678212304"
"12/04/2002 07:00";"74.5";"39.75";"857.40461493558";"2973.77110533152";"394.301618148012"
"12/04/2002 08:00";"185";"134";"0";"0";"0"
"12/04/2002 09:00";"280";"290.5";"0";"0";"0"
"12/04/2002 10:00";"379";"283.75";"0";"0";"0"
"12/04/2002 11:00";"486.75";"183.25";"0";"0";"0"
"12/04/2002 12:00";"499";"92.75";"0";"0";"0"
"12/04/2002 13:00";"569.25";"80.5";"0";"0";"0"
"12/04/2002 14:00";"391";"283.25";"0";"0";"0"
"12/04/2002 15:00";"273";"359.75";"0";"0";"0"
"12/04/2002 16:00";"158";"455";"0";"0";"0"
"12/04/2002 17:00";"72.5";"287.25";"0";"0";"0"
"12/04/2002 18:00";"7";"0";"0";"0";"0"
"12/04/2002 19:00";"0";"0";"0";"3017.11236213128";"400.048371036313"
"12/04/2002 20:00";"0";"0";"0";"3064.64416042716";"406.35076093712"
"12/04/2002 21:00";"0";"0";"0";"0";"0"
"12/04/2002 22:00";"0";"0";"0";"0";"0"
"12/04/2002 23:00";"0";"0";"0";"0";"0"
"13/04/2002 00:00";"0";"0";"0";"0";"0"
"13/04/2002 01:00";"0";"0";"0";"0";"0"
"13/04/2002 02:00";"0";"0";"0";"0";"0"
"13/04/2002 03:00";"0";"0";"0";"0";"0"
"13/04/2002 04:00";"0";"0";"0";"0";"0"
"13/04/2002 05:00";"0";"0";"0";"0";"0"
"13/04/2002 06:00";"11.5";"13";"398.355315170916";"2952.20786628377";"391.442480794166"
"13/04/2002 07:00";"73.5";"97.25";"858.041473844164";"2979.27565007221";"395.031482963273"
"13/04/2002 08:00";"168.75";"299";"0";"0";"0"
"13/04/2002 09:00";"238";"468.25";"0";"0";"0"
"13/04/2002 10:00";"359";"352.75";"0";"0";"0"
"13/04/2002 11:00";"429.5";"288.25";"0";"0";"0"
"13/04/2002 12:00";"451";"273.25";"0";"0";"0"
"13/04/2002 13:00";"578";"45.25";"0";"0";"0"
"13/04/2002 14:00";"381.75";"124";"0";"0";"0"
"13/04/2002 15:00";"305.25";"109.75";"0";"0";"0"
"13/04/2002 16:00";"218.25";"57";"0";"0";"0"
"13/04/2002 17:00";"97.25";"20.25";"0";"0";"0"
"13/04/2002 18:00";"5.5";"0";"0";"0";"0"
"13/04/2002 19:00";"0";"0";"0";"3012.57112134778";"399.446233707679"
"13/04/2002 20:00";"0";"0";"0";"3041.38742369524";"403.267077425031"
"13/04/2002 21:00";"0";"0";"0";"0";"0"
"13/04/2002 22:00";"0";"0";"0";"0";"0"
"13/04/2002 23:00";"0";"0";"0";"0";"0"
"14/04/2002 00:00";"0";"0";"0";"0";"0"
"14/04/2002 01:00";"0";"0";"0";"0";"0"
"14/04/2002 02:00";"0";"0";"0";"0";"0"
"14/04/2002 03:00";"0";"0";"0";"0";"0"
"14/04/2002 04:00";"0";"0";"0";"0";"0"
"14/04/2002 05:00";"0";"0";"0";"0";"0"
"14/04/2002 06:00";"10.25";"0";"402.646855339744";"2952.3772263422";"391.464936774375"
"14/04/2002 07:00";"70";"22.5";"1297.92376720548";"2992.4177029041";"396.774028880177"
"14/04/2002 08:00";"182.25";"139";"15.7726585020768";"0";"0"
"14/04/2002 09:00";"285";"242.25";"0";"0";"0"
"14/04/2002 10:00";"389.25";"103.5";"0";"0";"0"
"14/04/2002 11:00";"453.5";"136.75";"0";"0";"0"
"14/04/2002 12:00";"422.25";"318.25";"0";"0";"0"
"14/04/2002 13:00";"400";"322.75";"0";"0";"0"
"14/04/2002 14:00";"424.75";"235";"0";"0";"0"
"14/04/2002 15:00";"293.75";"280";"0";"0";"0"
"14/04/2002 16:00";"234";"140.25";"0";"0";"0"
"14/04/2002 17:00";"92.5";"33.75";"0";"0";"0"
"14/04/2002 18:00";"5";"0";"0";"0";"0"
"14/04/2002 19:00";"0";"0";"0";"3182.18642918895";"421.936058235379"
"14/04/2002 20:00";"0";"0";"0";"3106.87313642503";"411.95003303269"
"14/04/2002 21:00";"0";"0";"0";"0";"0"
"14/04/2002 22:00";"0";"0";"0";"0";"0"
"14/04/2002 23:00";"0";"0";"0";"0";"0"
"15/04/2002 00:00";"0";"0";"0";"0";"0"
"15/04/2002 01:00";"0";"0";"0";"0";"0"
"15/04/2002 02:00";"0";"0";"0";"0";"0"
"15/04/2002 03:00";"0";"0";"0";"0";"0"
"15/04/2002 04:00";"0";"0";"0";"0";"0"
"15/04/2002 05:00";"0";"0";"0";"0";"0"
"15/04/2002 06:00";"10.25";"0";"403.579109552707";"2965.33694358493";"393.183306244839"
"15/04/2002 07:00";"88";"35.75";"863.110150089511";"2990.22484532327";"396.48327103034"
"15/04/2002 08:00";"219.25";"238";"0";"0";"0"
"15/04/2002 09:00";"202.5";"534";"0";"0";"0"
"15/04/2002 10:00";"265.5";"553";"0";"0";"0"
"15/04/2002 11:00";"349.25";"510.5";"0";"0";"0"
"15/04/2002 12:00";"383.25";"460.75";"0";"0";"0"
"15/04/2002 13:00";"414.25";"268.25";"0";"0";"0"
"15/04/2002 14:00";"378";"125";"0";"0";"0"
"15/04/2002 15:00";"296.5";"159";"0";"0";"0"
"15/04/2002 16:00";"196.75";"206.5";"0";"0";"0"
"15/04/2002 17:00";"91";"32.25";"0";"0";"0"
"15/04/2002 18:00";"5";"0";"0";"0";"0"
"15/04/2002 19:00";"0";"0";"0";"3011.77827967846";"399.341108349313"
"15/04/2002 20:00";"0";"0";"0";"3140.03073181629";"416.346502382072"
"15/04/2002 21:00";"0";"0";"0";"0";"0"
"15/04/2002 22:00";"0";"0";"0";"0";"0"
"15/04/2002 23:00";"0";"0";"0";"0";"0"
"16/04/2002 00:00";"0";"0";"0";"0";"0"
"16/04/2002 01:00";"0";"0";"0";"0";"0"
"16/04/2002 02:00";"0";"0";"0";"0";"0"
"16/04/2002 03:00";"0";"0";"0";"0";"0"
"16/04/2002 04:00";"0";"0";"0";"0";"0"
"16/04/2002 05:00";"0";"0";"0";"0";"0"
"16/04/2002 06:00";"11.25";"7.75";"403.257213100212";"2970.30286133528";"393.841752821659"
"16/04/2002 07:00";"72.25";"80.5";"534.996957065894";"3005.37173799165";"398.4916449359"
"16/04/2002 08:00";"175.25";"250";"264.741681069319";"0";"0"
"16/04/2002 09:00";"270";"262.25";"0";"0";"0"
"16/04/2002 10:00";"386.25";"102.5";"0";"0";"0"
"16/04/2002 11:00";"450.25";"94.75";"0";"0";"0"
"16/04/2002 12:00";"442.5";"139.75";"0";"0";"0"
"16/04/2002 13:00";"445.75";"186.25";"0";"0";"0"
"16/04/2002 14:00";"352";"318";"0";"0";"0"
"16/04/2002 15:00";"279.75";"262";"0";"0";"0"
"16/04/2002 16:00";"198";"118";"0";"0";"0"
"16/04/2002 17:00";"90";"122.25";"0";"0";"0"
"16/04/2002 18:00";"4.5";"0";"0";"0";"0"
"16/04/2002 19:00";"0";"0";"0";"3156.4439737066";"418.522785494381"
"16/04/2002 20:00";"0";"0";"334.725553556716";"2985.80253425239";"395.896902964528"
"16/04/2002 21:00";"0";"0";"50.7773717936227";"0";"0"
"16/04/2002 22:00";"0";"0";"0";"0";"0"
"16/04/2002 23:00";"0";"0";"0";"0";"0"
"17/04/2002 00:00";"0";"0";"0";"0";"0"
"17/04/2002 01:00";"0";"0";"0";"0";"0"
"17/04/2002 02:00";"0";"0";"0";"0";"0"
"17/04/2002 03:00";"0";"0";"0";"0";"0"
"17/04/2002 04:00";"0";"0";"0";"0";"0"
"17/04/2002 05:00";"0";"0";"0";"0";"0"
"17/04/2002 06:00";"10";"0";"424.019405455736";"3011.17593871394";"399.261242075624"
"17/04/2002 07:00";"68.75";"21.75";"1371.32166091036";"3016.9400438072";"400.025522810403"
"17/04/2002 08:00";"180.75";"96.5";"0";"0";"0"
"17/04/2002 09:00";"291.5";"99.25";"0";"0";"0"
"17/04/2002 10:00";"402.5";"42.5";"0";"0";"0"
"17/04/2002 11:00";"433.25";"112.5";"0";"0";"0"
"17/04/2002 12:00";"433";"121.5";"0";"0";"0"
"17/04/2002 13:00";"413.5";"143.25";"0";"0";"0"
"17/04/2002 14:00";"334";"295.5";"0";"0";"0"
"17/04/2002 15:00";"304";"99.75";"0";"0";"0"
"17/04/2002 16:00";"210.5";"55.5";"0";"0";"0"
"17/04/2002 17:00";"91.5";"18";"0";"0";"0"
"17/04/2002 18:00";"4.5";"0";"0";"0";"0"
"17/04/2002 19:00";"0";"0";"144.187503816033";"2985.30150162991";"395.830469480984"
"17/04/2002 20:00";"0";"0";"672.399520639091";"3012.53332145221";"399.441221701219"
"17/04/2002 21:00";"0";"0";"0";"0";"0"
"17/04/2002 22:00";"0";"0";"0";"0";"0"
"17/04/2002 23:00";"0";"0";"0";"0";"0"
"18/04/2002 00:00";"0";"0";"0";"0";"0"
"18/04/2002 01:00";"0";"0";"0";"0";"0"
"18/04/2002 02:00";"0";"0";"0";"0";"0"
"18/04/2002 03:00";"0";"0";"0";"0";"0"
"18/04/2002 04:00";"0";"0";"0";"0";"0"
"18/04/2002 05:00";"0";"0";"0";"0";"0"
"18/04/2002 06:00";"9.75";"0";"1391.15345179936";"3014.03272064317";"399.64003173276"
"18/04/2002 07:00";"68";"21.75";"1507.85484930402";"3030.37825943614";"401.807337879496"
"18/04/2002 08:00";"182.75";"110.75";"0";"0";"0"
"18/04/2002 09:00";"298.25";"193";"0";"0";"0"
"18/04/2002 10:00";"417.75";"221";"0";"0";"0"
"18/04/2002 11:00";"459.5";"244";"0";"0";"0"
"18/04/2002 12:00";"402.25";"317";"0";"0";"0"
"18/04/2002 13:00";"449.5";"176.75";"0";"0";"0"
"18/04/2002 14:00";"372.5";"136.5";"0";"0";"0"
"18/04/2002 15:00";"299";"165.75";"0";"0";"0"
"18/04/2002 16:00";"214";"145.75";"0";"0";"0"
"18/04/2002 17:00";"93.75";"99.75";"0";"0";"0"
"18/04/2002 18:00";"6";"0";"0";"0";"0"
"18/04/2002 19:00";"0";"0";"0";"3117.79091515454";"413.397655484837"
"18/04/2002 20:00";"0";"0";"397.006077304627";"2984.13892893558";"395.67632032883"
"18/04/2002 21:00";"0";"0";"0";"0";"0"
"18/04/2002 22:00";"0";"0";"0";"0";"0"
"18/04/2002 23:00";"0";"0";"0";"0";"0"
"19/04/2002 00:00";"0";"0";"0";"0";"0"
"19/04/2002 01:00";"0";"0";"0";"0";"0"
"19/04/2002 02:00";"0";"0";"0";"0";"0"
"19/04/2002 03:00";"0";"0";"0";"0";"0"
"19/04/2002 04:00";"0";"0";"0";"0";"0"
"19/04/2002 05:00";"0";"0";"0";"0";"0"
"19/04/2002 06:00";"10.75";"0";"873.710964345956";"3017.18980644734";"400.058639620565"
"19/04/2002 07:00";"70.75";"21.75";"1424.04310074905";"3029.36934572969";"401.673562853465"
"19/04/2002 08:00";"179.5";"96.5";"0";"0";"0"
"19/04/2002 09:00";"279.75";"124.5";"0";"0";"0"
"19/04/2002 10:00";"360.5";"171.75";"0";"0";"0"
"19/04/2002 11:00";"386";"329";"0";"0";"0"
"19/04/2002 12:00";"399.5";"320.25";"0";"0";"0"
"19/04/2002 13:00";"451.5";"213.75";"0";"0";"0"
"19/04/2002 14:00";"377";"280.5";"0";"0";"0"
"19/04/2002 15:00";"285";"275.25";"0";"0";"0"
"19/04/2002 16:00";"225.75";"155.75";"0";"0";"0"
"19/04/2002 17:00";"92.5";"96";"0";"0";"0"
"19/04/2002 18:00";"5";"0";"0";"0";"0"
"19/04/2002 19:00";"0";"0";"0";"3089.5379796959";"409.651510346498"
"19/04/2002 20:00";"0";"0";"397.180539642602";"2977.48969576684";"394.794677692254"
"19/04/2002 21:00";"0";"0";"0";"0";"0"
"19/04/2002 22:00";"0";"0";"0";"0";"0"
"19/04/2002 23:00";"0";"0";"0";"0";"0"
"20/04/2002 00:00";"0";"0";"0";"0";"0"
"20/04/2002 01:00";"0";"0";"0";"0";"0"
"20/04/2002 02:00";"0";"0";"0";"0";"0"
"20/04/2002 03:00";"0";"0";"0";"0";"0"
"20/04/2002 04:00";"0";"0";"0";"0";"0"
"20/04/2002 05:00";"0";"0";"0";"0";"0"
"20/04/2002 06:00";"9.5";"0";"595.912155535507";"3029.58438177021";"401.702075155096"
"20/04/2002 07:00";"67";"21.5";"1205.69393715276";"3037.35558480577";"402.732483287849"
"20/04/2002 08:00";"178.75";"135.5";"0";"0";"0"
"20/04/2002 09:00";"272";"291";"0";"0";"0"
"20/04/2002 10:00";"367.25";"285.25";"0";"0";"0"
"20/04/2002 11:00";"491";"204.5";"0";"0";"0"
"20/04/2002 12:00";"504.75";"200.75";"0";"0";"0"
"20/04/2002 13:00";"445.75";"176.75";"0";"0";"0"
"20/04/2002 14:00";"368.75";"124.5";"0";"0";"0"
"20/04/2002 15:00";"292.75";"96.25";"0";"0";"0"
"20/04/2002 16:00";"206.25";"20.5";"0";"0";"0"
"20/04/2002 17:00";"85.25";"25.5";"0";"0";"0"
"20/04/2002 18:00";"4";"0";"0";"0";"0"
"20/04/2002 19:00";"0";"0";"0";"3068.83262451728";"406.906122499861"
"20/04/2002 20:00";"0";"0";"395.012226930147";"2983.51235503431";"395.593240934213"
"20/04/2002 21:00";"0";"0";"0";"0";"0"
"20/04/2002 22:00";"0";"0";"0";"0";"0"
"20/04/2002 23:00";"0";"0";"0";"0";"0"
"21/04/2002 00:00";"0";"0";"0";"0";"0"
"21/04/2002 01:00";"0";"0";"0";"0";"0"
"21/04/2002 02:00";"0";"0";"0";"0";"0"
"21/04/2002 03:00";"0";"0";"0";"0";"0"
"21/04/2002 04:00";"0";"0";"0";"0";"0"
"21/04/2002 05:00";"0";"0";"0";"0";"0"
"21/04/2002 06:00";"12";"17.25";"867.600491919471";"3027.43478086231";"401.417052842909"
"21/04/2002 07:00";"74";"108";"1157.76572522119";"3036.50019955649";"402.619065080467"
"21/04/2002 08:00";"164.75";"291";"183.41851098626";"0";"0"
"21/04/2002 09:00";"210.5";"508.75";"0";"0";"0"
"21/04/2002 10:00";"257.5";"554.5";"0";"0";"0"
"21/04/2002 11:00";"352.75";"464";"0";"0";"0"
"21/04/2002 12:00";"429.25";"277.5";"0";"0";"0"
"21/04/2002 13:00";"447.75";"152.25";"0";"0";"0"
"21/04/2002 14:00";"378.75";"148.75";"0";"0";"0"
"21/04/2002 15:00";"285.75";"234.75";"0";"0";"0"
"21/04/2002 16:00";"191.25";"105";"0";"0";"0"
"21/04/2002 17:00";"90.5";"92.25";"0";"0";"0"
"21/04/2002 18:00";"5.5";"0";"0";"0";"0"
"21/04/2002 19:00";"0";"0";"0";"3217.16958180506";"426.574583930822"
"21/04/2002 20:00";"0";"0";"0";"3106.92213972697";"411.956530533864"
"21/04/2002 21:00";"0";"0";"0";"0";"0"
"21/04/2002 22:00";"0";"0";"0";"0";"0"
"21/04/2002 23:00";"0";"0";"0";"0";"0"
"22/04/2002 00:00";"0";"0";"0";"0";"0"
"22/04/2002 01:00";"0";"0";"0";"0";"0"
"22/04/2002 02:00";"0";"0";"0";"0";"0"
"22/04/2002 03:00";"0";"0";"0";"0";"0"
"22/04/2002 04:00";"0";"0";"0";"0";"0"
"22/04/2002 05:00";"0";"0";"0";"0";"0"
"22/04/2002 06:00";"11.25";"57";"828.858103298393";"2998.48988657212";"397.579158717406"
"22/04/2002 07:00";"62.5";"323.75";"899.555227924296";"3051.45758803122";"404.602312031881"
"22/04/2002 08:00";"114";"670.25";"0";"0";"0"
"22/04/2002 09:00";"109.5";"873.75";"0";"0";"0"
"22/04/2002 10:00";"111.25";"954.25";"0";"0";"0"
"22/04/2002 11:00";"188.75";"849.5";"0";"0";"0"
"22/04/2002 12:00";"362.5";"506.75";"0";"0";"0"
"22/04/2002 13:00";"340";"515.25";"0";"0";"0"
"22/04/2002 14:00";"286.75";"521.25";"0";"0";"0"
"22/04/2002 15:00";"249";"457.5";"0";"0";"0"
"22/04/2002 16:00";"179";"369";"0";"0";"0"
"22/04/2002 17:00";"67.25";"249.75";"0";"0";"0"
"22/04/2002 18:00";"5.5";"0";"0";"0";"0"
"22/04/2002 19:00";"0";"0";"0";"3213.80255908838";"426.12813985073"
"22/04/2002 20:00";"0";"0";"0";"3263.39693432081";"432.704013282994"
"22/04/2002 21:00";"0";"0";"0";"0";"0"
"22/04/2002 22:00";"0";"0";"0";"0";"0"
"22/04/2002 23:00";"0";"0";"0";"0";"0"
"23/04/2002 00:00";"0";"0";"0";"0";"0"
"23/04/2002 01:00";"0";"0";"0";"0";"0"
"23/04/2002 02:00";"0";"0";"0";"0";"0"
"23/04/2002 03:00";"0";"0";"0";"0";"0"
"23/04/2002 04:00";"0";"0";"0";"0";"0"
"23/04/2002 05:00";"0";"0";"0";"0";"0"
"23/04/2002 06:00";"11.5";"54";"0";"3269.39106258686";"433.498793510178"
"23/04/2002 07:00";"63";"270";"0";"3197.07646497815";"423.910374683418"
"23/04/2002 08:00";"152.75";"386.25";"0";"0";"0"
"23/04/2002 09:00";"271.5";"312.75";"0";"0";"0"
"23/04/2002 10:00";"290.75";"507.25";"0";"0";"0"
"23/04/2002 11:00";"336";"512.25";"0";"0";"0"
"23/04/2002 12:00";"373.25";"471.5";"0";"0";"0"
"23/04/2002 13:00";"374";"421.5";"0";"0";"0"
"23/04/2002 14:00";"298.5";"503";"0";"0";"0"
"23/04/2002 15:00";"233.75";"485.5";"0";"0";"0"
"23/04/2002 16:00";"135.25";"454.25";"0";"0";"0"
"23/04/2002 17:00";"66.5";"246.75";"0";"0";"0"
"23/04/2002 18:00";"5.5";"0";"0";"0";"0"
"23/04/2002 19:00";"0";"0";"0";"3202.83193527217";"424.673510503141"
"23/04/2002 20:00";"0";"0";"0";"3269.38494884722";"433.497982870305"
"23/04/2002 21:00";"0";"0";"0";"0";"0"
"23/04/2002 22:00";"0";"0";"0";"0";"0"
"23/04/2002 23:00";"0";"0";"0";"0";"0"
"24/04/2002 00:00";"0";"0";"0";"0";"0"
"24/04/2002 01:00";"0";"0";"0";"0";"0"
"24/04/2002 02:00";"0";"0";"0";"0";"0"
"24/04/2002 03:00";"0";"0";"0";"0";"0"
"24/04/2002 04:00";"0";"0";"0";"0";"0"
"24/04/2002 05:00";"0";"0";"0";"0";"0"
"24/04/2002 06:00";"11.75";"15.5";"0";"3275.42026031313";"434.298223706854"
"24/04/2002 07:00";"71.25";"132.75";"0";"3216.88650566881";"426.537049979947"
"24/04/2002 08:00";"175.25";"320";"0";"0";"0"
"24/04/2002 09:00";"282.75";"261.25";"0";"0";"0"
"24/04/2002 10:00";"361.75";"284.5";"0";"0";"0"
"24/04/2002 11:00";"473";"205";"0";"0";"0"
"24/04/2002 12:00";"464";"183";"0";"0";"0"
"24/04/2002 13:00";"429.25";"190";"0";"0";"0"
"24/04/2002 14:00";"342.25";"274.75";"0";"0";"0"
"24/04/2002 15:00";"286.75";"150.5";"0";"0";"0"
"24/04/2002 16:00";"179.5";"251.75";"0";"0";"0"
"24/04/2002 17:00";"73";"177";"0";"0";"0"
"24/04/2002 18:00";"5";"0";"0";"0";"0"
"24/04/2002 19:00";"0";"0";"0";"3177.64830849836";"421.334334609628"
"24/04/2002 20:00";"0";"0";"0";"3246.8257536045";"430.50678856743"
"24/04/2002 21:00";"0";"0";"0";"0";"0"
"24/04/2002 22:00";"0";"0";"0";"0";"0"
"24/04/2002 23:00";"0";"0";"0";"0";"0"
"25/04/2002 00:00";"0";"0";"0";"0";"0"
"25/04/2002 01:00";"0";"0";"0";"0";"0"
"25/04/2002 02:00";"0";"0";"0";"0";"0"
"25/04/2002 03:00";"0";"0";"0";"0";"0"
"25/04/2002 04:00";"0";"0";"0";"0";"0"
"25/04/2002 05:00";"0";"0";"0";"0";"0"
"25/04/2002 06:00";"9";"0";"0";"3087.7239107208";"409.410977263426"
"25/04/2002 07:00";"64.5";"20.5";"823.763895440097";"3036.48209354007";"402.616664347082"
"25/04/2002 08:00";"181";"81.5";"0";"0";"0"
"25/04/2002 09:00";"291.5";"90.5";"0";"0";"0"
"25/04/2002 10:00";"368.5";"111.75";"0";"0";"0"
"25/04/2002 11:00";"449.75";"80.5";"0";"0";"0"
"25/04/2002 12:00";"470.5";"79";"0";"0";"0"
"25/04/2002 13:00";"450.5";"79.5";"0";"0";"0"
"25/04/2002 14:00";"385.25";"131.25";"0";"0";"0"
"25/04/2002 15:00";"285";"259.75";"0";"0";"0"
"25/04/2002 16:00";"200.25";"155.5";"0";"0";"0"
"25/04/2002 17:00";"76";"32.25";"0";"0";"0"
"25/04/2002 18:00";"3.5";"0";"0";"0";"0"
"25/04/2002 19:00";"0";"0";"0";"3091.47926297427";"409.908911172195"
"25/04/2002 20:00";"0";"0";"394.532344154836";"3017.29236152697";"400.072237719549"
"25/04/2002 21:00";"0";"0";"0";"0";"0"
"25/04/2002 22:00";"0";"0";"0";"0";"0"
"25/04/2002 23:00";"0";"0";"0";"0";"0"
"26/04/2002 00:00";"0";"0";"0";"0";"0"
"26/04/2002 01:00";"0";"0";"0";"0";"0"
"26/04/2002 02:00";"0";"0";"0";"0";"0"
"26/04/2002 03:00";"0";"0";"0";"0";"0"
"26/04/2002 04:00";"0";"0";"0";"0";"0"
"26/04/2002 05:00";"0";"0";"0";"0";"0"
"26/04/2002 06:00";"9.75";"0";"868.178602839034";"3059.22222018285";"405.631848910568"
"26/04/2002 07:00";"66.75";"20.75";"1423.4738056705";"3071.56602507155";"407.268552634332"
"26/04/2002 08:00";"170.25";"170.75";"0";"0";"0"
"26/04/2002 09:00";"229.75";"468.25";"0";"0";"0"
"26/04/2002 10:00";"249.5";"558.25";"0";"0";"0"
"26/04/2002 11:00";"342.25";"468";"0";"0";"0"
"26/04/2002 12:00";"430.5";"285.5";"0";"0";"0"
"26/04/2002 13:00";"481";"207.5";"0";"0";"0"
"26/04/2002 14:00";"399.25";"237.75";"0";"0";"0"
"26/04/2002 15:00";"251.75";"348.25";"0";"0";"0"
