Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1175064,-,-,-,-11.59,-76.14,0,4598,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point
2015,1,14,12,30,398,60,907,7.300000000000001,114,1.5,0.17,613,-3.8000000000000003
2015,1,14,13,30,670,72,1021,10.8,145,1.2000000000000002,0.17,613,-6.5
2015,1,14,14,30,902,82,1075,13.4,177,1.2000000000000002,0.17,613,-7.9
2015,1,14,15,30,1075,86,1106,15.200000000000001,204,1.6,0.17,613,-7.9
2015,1,14,16,30,1006,800,205,16.2,218,2,0.17,612,-7
2015,1,14,17,30,1021,800,188,16.3,224,2.3000000000000003,0.17,612,-5.7
2015,1,14,18,30,466,436,32,15.600000000000001,227,2.6,0.17,611,-4.3
2015,1,14,19,30,134,124,12,14.200000000000001,226,2.5,0.17,611,-3
2015,1,14,20,30,340,312,42,12.200000000000001,224,2.4000000000000004,0.17,611,-1.8
2015,1,14,21,30,316,239,164,10,218,2,0.17,611,-1.1
2015,1,14,22,30,128,105,94,7.800000000000001,205,1.5,0.17,612,-0.6000000000000001
2015,1,14,23,30,0,0,0,6.7,197,1.1,0.17,612,-0.2
2015,1,15,0,30,0,0,0,5.1000000000000005,135,0.6000000000000001,0.17,613,0
2015,1,15,1,30,0,0,0,4.2,132,0.7000000000000001,0.17,613,0.1
2015,1,15,2,30,0,0,0,3.6,135,0.7000000000000001,0.17,613,0.2
2015,1,15,3,30,0,0,0,3.2,140,0.7000000000000001,0.17,613,0.30000000000000004
2015,1,15,4,30,0,0,0,2.9000000000000004,149,0.7000000000000001,0.17,613,0.2
2015,1,15,5,30,0,0,0,2.4000000000000004,155,0.8,0.17,613,0
2015,1,15,6,30,0,0,0,1.8,154,0.8,0.17,612,-0.30000000000000004
2015,1,15,7,30,0,0,0,1.3,149,0.8,0.17,612,-0.6000000000000001
2015,1,15,8,30,0,0,0,0.9,138,0.9,0.17,612,-0.8
2015,1,15,9,30,0,0,0,0.5,121,0.9,0.17,612,-0.9
2015,1,15,10,30,0,0,0,1.4000000000000001,105,1.4000000000000001,0.17,613,-0.9
2015,1,15,11,30,112,45,485,4.6000000000000005,104,2,0.17,613,-0.8
2015,1,15,12,30,384,74,836,8.4,116,2.1,0.17,613,-3.2
2015,1,15,13,30,648,96,946,11.200000000000001,127,1.8,0.17,614,-5.2
2015,1,15,14,30,877,113,1003,13.4,142,1.5,0.17,613,-4.9
2015,1,15,15,30,1056,90,1081,15.200000000000001,166,1.5,0.17,613,-4.1000000000000005
2015,1,15,16,30,1148,102,1079,16.3,188,1.7000000000000002,0.17,613,-3.2
2015,1,15,17,30,1159,115,1061,16.3,200,2.2,0.17,612,-2.1
2015,1,15,18,30,494,460,37,15.3,205,2.6,0.17,612,-0.9
2015,1,15,19,30,383,359,29,13.3,205,3,0.17,612,0.1
2015,1,15,20,30,706,280,635,10.3,206,3.6,0.17,612,0.7000000000000001
2015,1,15,21,30,473,134,717,7.6000000000000005,209,4,0.17,612,0.7000000000000001
2015,1,15,22,30,206,98,436,5.800000000000001,208,3.7,0.17,612,0.4
2015,1,15,23,30,0,0,0,5,206,3.3000000000000003,0.17,613,-0.1
2015,1,16,0,30,0,0,0,3.8000000000000003,185,2.2,0.17,613,-0.6000000000000001
2015,1,16,1,30,0,0,0,3.6,183,1.6,0.17,614,-1.3
2015,1,16,2,30,0,0,0,3.4000000000000004,171,1.3,0.17,614,-1.6
2015,1,16,3,30,0,0,0,2.9000000000000004,152,1.2000000000000002,0.17,614,-2
2015,1,16,4,30,0,0,0,2.5,146,1.2000000000000002,0.17,614,-2.5
2015,1,16,5,30,0,0,0,2.1,166,0.9,0.17,613,-3.4000000000000004
2015,1,16,6,30,0,0,0,1.6,192,0.8,0.17,613,-4.4
2015,1,16,7,30,0,0,0,1,192,0.8,0.17,613,-5.9
2015,1,16,8,30,0,0,0,0.2,179,1,0.17,613,-7.5
2015,1,16,9,30,0,0,0,-0.4,174,1.1,0.17,613,-8.9
2015,1,16,10,30,0,0,0,0.9,167,0.9,0.17,613,-10.5
2015,1,16,11,30,79,51,206,4.3,161,1.4000000000000001,0.17,614,-11.5
2015,1,16,12,30,387,77,839,7.800000000000001,159,2.4000000000000004,0.17,614,-15.9
2015,1,16,13,30,652,103,941,10.3,152,2.4000000000000004,0.17,614,-17.5
2015,1,16,14,30,885,118,1007,12.3,154,2.3000000000000003,0.17,614,-16.1
2015,1,16,15,30,1073,91,1098,14.100000000000001,169,2.5,0.17,614,-14.100000000000001
2015,1,16,16,30,1174,94,1113,15.4,183,2.9000000000000004,0.17,613,-12.200000000000001
2015,1,16,17,30,915,668,251,15.9,191,3.1,0.17,613,-10.5
2015,1,16,18,30,596,530,70,15.5,196,3.2,0.17,612,-9.1
2015,1,16,19,30,814,564,301,14.3,197,3.2,0.17,612,-7.7
2015,1,16,20,30,438,366,107,12.700000000000001,195,2.9000000000000004,0.17,612,-6.4
2015,1,16,21,30,61,61,0,10.8,186,2.4000000000000004,0.17,612,-5.300000000000001
2015,1,16,22,30,100,95,23,8.5,178,1.7000000000000002,0.17,613,-4.4
2015,1,16,23,30,0,0,0,7.300000000000001,176,1.3,0.17,613,-3
2015,1,17,0,30,0,0,0,5.6000000000000005,125,0.7000000000000001,0.17,613,-2
2015,1,17,1,30,0,0,0,4.9,111,0.7000000000000001,0.17,614,-1.5
2015,1,17,2,30,0,0,0,4.5,108,0.7000000000000001,0.17,614,-1.1
2015,1,17,3,30,0,0,0,4.2,101,0.7000000000000001,0.17,613,-0.8
2015,1,17,4,30,0,0,0,3.8000000000000003,96,0.8,0.17,613,-0.6000000000000001
2015,1,17,5,30,0,0,0,3.2,79,0.8,0.17,612,-0.30000000000000004
2015,1,17,6,30,0,0,0,2.7,52,0.9,0.17,612,0.30000000000000004
2015,1,17,7,30,0,0,0,2.5,44,1.4000000000000001,0.17,612,0.9
2015,1,17,8,30,0,0,0,2.5,48,1.8,0.17,612,1.2000000000000002
2015,1,17,9,30,0,0,0,2.4000000000000004,52,1.7000000000000002,0.17,612,1.3
2015,1,17,10,30,0,0,0,3.2,53,1.9000000000000001,0.17,612,1.4000000000000001
2015,1,17,11,30,44,44,0,5.6000000000000005,46,2.3000000000000003,0.17,613,1.5
2015,1,17,12,30,161,149,33,8.700000000000001,36,2.3000000000000003,0.17,613,0.9
2015,1,17,13,30,302,273,50,11.4,34,1.9000000000000001,0.17,613,0.30000000000000004
2015,1,17,14,30,566,440,166,13.5,37,1.5,0.17,613,-0.2
2015,1,17,15,30,728,539,211,14.9,43,1.1,0.17,612,-0.4
2015,1,17,16,30,1147,93,1087,15.600000000000001,47,0.6000000000000001,0.17,612,-0.5
2015,1,17,17,30,1115,633,489,15.4,145,0.4,0.17,612,-0.4
2015,1,17,18,30,929,739,203,14.5,239,0.5,0.17,611,-0.1
2015,1,17,19,30,581,484,117,12.9,231,0.8,0.17,611,0.5
2015,1,17,20,30,415,358,85,10.9,222,1.1,0.17,611,1.3
2015,1,17,21,30,151,146,11,8.9,212,1.2000000000000002,0.17,611,1.8
2015,1,17,22,30,83,83,0,6.800000000000001,203,1.2000000000000002,0.17,612,2.1
2015,1,17,23,30,0,0,0,5.9,198,1.1,0.17,612,2.1
2015,1,18,0,30,0,0,0,4.5,183,1.1,0.17,613,1.9000000000000001
2015,1,18,1,30,0,0,0,3.9000000000000004,169,1.3,0.17,613,1.5
2015,1,18,2,30,0,0,0,3.4000000000000004,153,1.4000000000000001,0.17,613,1.4000000000000001
2015,1,18,3,30,0,0,0,2.9000000000000004,130,1.2000000000000002,0.17,613,1.5
2015,1,18,4,30,0,0,0,2.7,112,0.8,0.17,612,1.4000000000000001
2015,1,18,5,30,0,0,0,2.5,100,0.8,0.17,612,1.3
2015,1,18,6,30,0,0,0,2.2,88,0.9,0.17,611,1.2000000000000002
2015,1,18,7,30,0,0,0,2,82,1.1,0.17,611,1
2015,1,18,8,30,0,0,0,1.9000000000000001,79,1.2000000000000002,0.17,611,0.9
2015,1,18,9,30,0,0,0,1.8,75,1.3,0.17,612,0.7000000000000001
2015,1,18,10,30,0,0,0,2.1,68,1.3,0.17,612,0.6000000000000001
2015,1,18,11,30,47,47,1,3.3000000000000003,52,1.3,0.17,612,0.6000000000000001
2015,1,18,12,30,212,171,111,5.1000000000000005,23,1.6,0.17,612,0.9
2015,1,18,13,30,310,278,56,6.7,5,2,0.17,613,0.8
2015,1,18,14,30,489,420,91,8.200000000000001,179,2.3000000000000003,0.17,613,0.7000000000000001
2015,1,18,15,30,183,166,18,9.700000000000001,179,2.2,0.17,613,0.6000000000000001
2015,1,18,16,30,473,444,30,11,6,1.9000000000000001,0.17,612,0.8
2015,1,18,17,30,1038,800,217,11.700000000000001,11,1.6,0.17,612,1.2000000000000002
2015,1,18,18,30,1002,705,317,11.600000000000001,6,1.4000000000000001,0.17,611,1.6
2015,1,18,19,30,703,487,259,10.700000000000001,174,1.2000000000000002,0.17,611,2.2
2015,1,18,20,30,596,338,382,9.3,343,1.1,0.17,611,2.6
2015,1,18,21,30,112,110,4,7.5,331,0.9,0.17,611,2.9000000000000004
2015,1,18,22,30,5,5,0,5.7,313,0.8,0.17,612,3.1
2015,1,18,23,30,0,0,0,4.800000000000001,304,0.7000000000000001,0.17,612,3.1
2015,1,19,0,30,0,0,0,3.8000000000000003,268,0.7000000000000001,0.17,613,2.9000000000000004
2015,1,19,1,30,0,0,0,3.4000000000000004,225,0.7000000000000001,0.17,613,2.6
2015,1,19,2,30,0,0,0,3.1,180,0.6000000000000001,0.17,613,2.4000000000000004
2015,1,19,3,30,0,0,0,2.9000000000000004,149,0.6000000000000001,0.17,613,2.3000000000000003
2015,1,19,4,30,0,0,0,2.6,125,0.5,0.17,613,2.2
2015,1,19,5,30,0,0,0,2.4000000000000004,97,0.5,0.17,612,2
2015,1,19,6,30,0,0,0,2.2,68,0.5,0.17,612,1.9000000000000001
2015,1,19,7,30,0,0,0,2,55,0.7000000000000001,0.17,611,1.7000000000000002
2015,1,19,8,30,0,0,0,1.9000000000000001,55,0.9,0.17,611,1.4000000000000001
2015,1,19,9,30,0,0,0,1.8,63,0.8,0.17,612,1.2000000000000002
2015,1,19,10,30,0,0,0,2.1,61,1.1,0.17,612,1.1
2015,1,19,11,30,104,35,533,3.6,46,1.4000000000000001,0.17,612,1.1
2015,1,19,12,30,108,107,2,6,27,1.4000000000000001,0.17,613,1.2000000000000002
2015,1,19,13,30,154,147,12,8.5,15,1.6,0.17,613,1.5
2015,1,19,14,30,301,284,23,10.600000000000001,10,1.7000000000000002,0.17,612,1.5
2015,1,19,15,30,527,477,55,12.100000000000001,8,1.5,0.17,612,1.6
2015,1,19,16,30,831,591,247,12.600000000000001,5,1.3,0.17,612,1.9000000000000001
2015,1,19,17,30,969,800,166,12.3,2,1.2000000000000002,0.17,611,2.4000000000000004
2015,1,19,18,30,768,576,204,10.600000000000001,180,0.9,0.17,611,2.8000000000000003
2015,1,19,19,30,162,148,16,8.200000000000001,356,0.5,0.17,611,3
2015,1,19,20,30,573,370,300,6.2,298,0.30000000000000004,0.17,611,3
2015,1,19,21,30,376,231,305,4.800000000000001,216,0.5,0.17,611,2.8000000000000003
2015,1,19,22,30,173,101,286,3.7,188,0.9,0.17,611,2.8000000000000003
2015,1,19,23,30,0,0,0,3,188,1.1,0.17,611,2.4000000000000004
2015,1,20,0,30,0,0,0,2.8000000000000003,176,1.3,0.17,612,2.2
2015,1,20,1,30,0,0,0,2.7,165,1.4000000000000001,0.17,612,2.1
2015,1,20,2,30,0,0,0,2.6,145,1.3,0.17,612,2.1
2015,1,20,3,30,0,0,0,2.4000000000000004,107,1,0.17,612,2
2015,1,20,4,30,0,0,0,2.2,64,1,0.17,612,2
2015,1,20,5,30,0,0,0,2,36,1.1,0.17,612,1.6
2015,1,20,6,30,0,0,0,1.9000000000000001,26,0.9,0.17,611,1.3
2015,1,20,7,30,0,0,0,1.8,55,0.6000000000000001,0.17,611,1.1
2015,1,20,8,30,0,0,0,1.5,92,0.5,0.17,611,0.9
2015,1,20,9,30,0,0,0,1.3,100,0.6000000000000001,0.17,611,0.7000000000000001
2015,1,20,10,30,0,0,0,1.9000000000000001,106,0.7000000000000001,0.17,612,0.5
2015,1,20,11,30,36,36,0,4,118,0.7000000000000001,0.17,612,0.7000000000000001
2015,1,20,12,30,193,164,78,7,63,0.4,0.17,612,0.9
2015,1,20,13,30,410,310,174,9.600000000000001,179,0.5,0.17,612,0.6000000000000001
2015,1,20,14,30,574,439,179,11.200000000000001,351,0.6000000000000001,0.17,612,0.30000000000000004
2015,1,20,15,30,415,389,28,11.8,342,0.5,0.17,611,0.4
2015,1,20,16,30,661,573,91,11.4,337,0.4,0.17,611,0.9
2015,1,20,17,30,157,143,15,10.600000000000001,327,0.4,0.17,611,1.4000000000000001
2015,1,20,18,30,570,515,58,9.8,311,0.4,0.17,610,1.7000000000000002
2015,1,20,19,30,216,199,20,8.5,308,0.4,0.17,610,1.9000000000000001
2015,1,20,20,30,153,144,14,6.7,296,0.30000000000000004,0.17,610,1.8
2015,1,20,21,30,316,243,153,5.2,198,0.2,0.17,610,1.8
2015,1,20,22,30,170,103,267,4.1000000000000005,108,0.30000000000000004,0.17,611,1.7000000000000002
2015,1,20,23,30,0,0,0,3.6,100,0.4,0.17,611,1.7000000000000002
2015,1,21,0,30,0,0,0,3.2,80,1.2000000000000002,0.17,611,1.6
2015,1,21,1,30,0,0,0,3,72,1.6,0.17,612,1.6
2015,1,21,2,30,0,0,0,2.8000000000000003,61,1.9000000000000001,0.17,612,1.7000000000000002
2015,1,21,3,30,0,0,0,2.6,50,2,0.17,612,1.8
2015,1,21,4,30,0,0,0,2.4000000000000004,42,2.2,0.17,612,1.9000000000000001
2015,1,21,5,30,0,0,0,2.3000000000000003,37,2.2,0.17,611,1.8
2015,1,21,6,30,0,0,0,2.3000000000000003,36,2.1,0.17,611,1.8
2015,1,21,7,30,0,0,0,2.3000000000000003,36,2.1,0.17,610,1.8
2015,1,21,8,30,0,0,0,2.5,38,2.2,0.17,610,2.1
2015,1,21,9,30,0,0,0,2.6,40,2.3000000000000003,0.17,611,2.4000000000000004
2015,1,21,10,30,0,0,0,2.6,38,2.6,0.17,611,2.3000000000000003
2015,1,21,11,30,24,24,0,3.5,31,2.9000000000000004,0.17,612,1.8
2015,1,21,12,30,92,92,0,5.4,22,2.9000000000000004,0.17,612,1.6
2015,1,21,13,30,165,157,13,7.7,14,2.9000000000000004,0.17,612,1.3
2015,1,21,14,30,393,362,41,9.5,15,2.8000000000000003,0.17,612,1
2015,1,21,15,30,563,499,72,10.9,21,2.6,0.17,612,0.9
2015,1,21,16,30,445,419,27,11.4,27,2.4000000000000004,0.17,612,0.9
2015,1,21,17,30,349,326,24,11.200000000000001,32,2.4000000000000004,0.17,612,1.2000000000000002
2015,1,21,18,30,606,537,74,10.5,37,2.4000000000000004,0.17,611,1.6
2015,1,21,19,30,505,451,64,9.5,43,2.4000000000000004,0.17,611,2
2015,1,21,20,30,333,308,37,8.3,48,2.5,0.17,611,2.2
2015,1,21,21,30,283,236,98,6.9,53,2.6,0.17,611,2.5
2015,1,21,22,30,42,42,0,5.6000000000000005,60,2.7,0.17,612,2.8000000000000003
2015,1,21,23,30,0,0,0,5,63,2.7,0.17,612,3
2015,1,22,0,30,0,0,0,4.3,68,2.8000000000000003,0.17,612,3.1
2015,1,22,1,30,0,0,0,3.9000000000000004,68,2.9000000000000004,0.17,613,3.2
2015,1,22,2,30,0,0,0,3.5,65,3,0.17,613,3.3000000000000003
2015,1,22,3,30,0,0,0,3.3000000000000003,62,2.9000000000000004,0.17,613,3.3000000000000003
2015,1,22,4,30,0,0,0,3.2,59,2.9000000000000004,0.17,613,3.2
2015,1,22,5,30,0,0,0,3,58,2.8000000000000003,0.17,612,3
2015,1,22,6,30,0,0,0,2.8000000000000003,60,2.8000000000000003,0.17,612,2.8000000000000003
2015,1,22,7,30,0,0,0,2.7,61,2.7,0.17,612,2.7
2015,1,22,8,30,0,0,0,2.5,61,2.6,0.17,612,2.5
2015,1,22,9,30,0,0,0,2.4000000000000004,63,2.5,0.17,612,2.4000000000000004
2015,1,22,10,30,0,0,0,3,63,2.8000000000000003,0.17,612,2.2
2015,1,22,11,30,104,29,601,4.9,61,3,0.17,613,1.9000000000000001
2015,1,22,12,30,374,49,902,7.800000000000001,61,2.6,0.17,613,1.2000000000000002
2015,1,22,13,30,641,61,1007,10.4,64,2.1,0.17,613,0.7000000000000001
2015,1,22,14,30,445,397,64,12.5,73,1.9000000000000001,0.17,613,0.4
2015,1,22,15,30,1041,80,1077,13.8,83,1.8,0.17,613,0.5
2015,1,22,16,30,834,587,255,13.8,90,1.7000000000000002,0.17,612,0.6000000000000001
2015,1,22,17,30,365,342,24,13.100000000000001,89,1.7000000000000002,0.17,612,1.2000000000000002
2015,1,22,18,30,427,402,27,12.200000000000001,85,1.7000000000000002,0.17,612,1.8
2015,1,22,19,30,699,492,248,11.100000000000001,82,1.8,0.17,611,2.3000000000000003
2015,1,22,20,30,556,373,270,9.600000000000001,78,1.9000000000000001,0.17,611,2.6
2015,1,22,21,30,428,188,500,7.9,73,2.1,0.17,611,2.8000000000000003
2015,1,22,22,30,181,99,323,6.1000000000000005,69,2.2,0.17,612,3.1
2015,1,22,23,30,0,0,0,5.300000000000001,67,2.3000000000000003,0.17,612,3.3000000000000003
2015,1,23,0,30,0,0,0,4.6000000000000005,62,2.7,0.16,613,3.4000000000000004
2015,1,23,1,30,0,0,0,4.2,60,2.7,0.16,613,3.4000000000000004
2015,1,23,2,30,0,0,0,3.7,58,2.6,0.16,613,3.5
2015,1,23,3,30,0,0,0,3.5,57,2.6,0.16,613,3.5
2015,1,23,4,30,0,0,0,3.2,57,2.6,0.16,613,3.2
2015,1,23,5,30,0,0,0,3,57,2.5,0.16,612,3
2015,1,23,6,30,0,0,0,2.9000000000000004,59,2.5,0.16,612,2.9000000000000004
2015,1,23,7,30,0,0,0,2.9000000000000004,60,2.4000000000000004,0.16,612,2.9000000000000004
2015,1,23,8,30,0,0,0,2.8000000000000003,60,2.2,0.16,612,2.8000000000000003
2015,1,23,9,30,0,0,0,2.6,59,2.2,0.16,612,2.6
2015,1,23,10,30,0,0,0,3,59,2.4000000000000004,0.16,612,2.8000000000000003
2015,1,23,11,30,29,29,0,5,57,2.5,0.16,613,2.5
2015,1,23,12,30,363,60,842,7.9,56,2.1,0.16,613,1.5
2015,1,23,13,30,108,105,6,10.3,60,1.8,0.16,613,1
2015,1,23,14,30,140,130,13,12,65,1.7000000000000002,0.16,613,0.9
2015,1,23,15,30,504,462,47,13.100000000000001,67,1.8,0.16,612,1
2015,1,23,16,30,150,137,14,13.5,66,1.8,0.16,612,1.3
2015,1,23,17,30,870,592,281,13.200000000000001,64,1.9000000000000001,0.16,611,1.7000000000000002
2015,1,23,18,30,447,420,29,12.5,62,1.9000000000000001,0.16,611,2.2
2015,1,23,19,30,952,110,1005,11.4,61,1.9000000000000001,0.16,611,2.5
2015,1,23,20,30,96,93,3,9.9,61,1.7000000000000002,0.16,611,2.6
2015,1,23,21,30,385,230,321,8.1,63,1.5,0.16,611,2.8000000000000003
2015,1,23,22,30,135,109,101,6.4,66,1.5,0.16,611,3
2015,1,23,23,30,0,0,0,5.5,68,1.4000000000000001,0.16,612,3.4000000000000004
2015,1,24,0,30,0,0,0,4.800000000000001,70,1.8,0.14,612,3.5
2015,1,24,1,30,0,0,0,4.5,70,1.9000000000000001,0.14,613,3.4000000000000004
2015,1,24,2,30,0,0,0,4.1000000000000005,68,1.9000000000000001,0.14,613,3.4000000000000004
2015,1,24,3,30,0,0,0,3.7,64,2.1,0.14,613,3.3000000000000003
2015,1,24,4,30,0,0,0,3.4000000000000004,60,2.2,0.14,613,3.2
2015,1,24,5,30,0,0,0,3.1,57,2.2,0.14,612,3
2015,1,24,6,30,0,0,0,2.9000000000000004,56,2.2,0.14,612,2.8000000000000003
2015,1,24,7,30,0,0,0,2.7,56,2.2,0.14,611,2.7
2015,1,24,8,30,0,0,0,2.6,57,2.3000000000000003,0.14,611,2.6
2015,1,24,9,30,0,0,0,2.4000000000000004,59,2.3000000000000003,0.14,612,2.4000000000000004
2015,1,24,10,30,0,0,0,2.9000000000000004,59,2.7,0.14,612,2.5
2015,1,24,11,30,39,39,0,4.9,57,3.2,0.14,612,2.4000000000000004
2015,1,24,12,30,74,74,0,7.6000000000000005,55,3.1,0.14,613,1.6
2015,1,24,13,30,174,166,14,10,56,2.7,0.14,613,0.9
2015,1,24,14,30,398,366,43,11.4,60,2.5,0.14,613,0.5
2015,1,24,15,30,537,484,60,12.100000000000001,65,2.2,0.14,612,0.5
2015,1,24,16,30,243,221,23,12.100000000000001,68,1.9000000000000001,0.14,612,0.8
2015,1,24,17,30,325,301,24,11.5,69,1.7000000000000002,0.14,612,1.3
2015,1,24,18,30,904,691,225,10.600000000000001,70,1.6,0.14,611,1.8
2015,1,24,19,30,809,562,294,9.3,73,1.6,0.14,611,2.3000000000000003
2015,1,24,20,30,510,382,189,7.9,77,1.6,0.14,611,2.7
2015,1,24,21,30,369,238,272,6.6000000000000005,83,1.7000000000000002,0.14,611,2.9000000000000004
2015,1,24,22,30,162,108,215,5.4,88,1.8,0.14,611,3.1
2015,1,24,23,30,0,0,0,4.9,89,1.8,0.14,612,3.3000000000000003
2015,1,25,0,30,0,0,0,4.4,84,2,0.15,612,3.3000000000000003
2015,1,25,1,30,0,0,0,4.3,79,1.9000000000000001,0.15,613,3.3000000000000003
2015,1,25,2,30,0,0,0,4,73,1.8,0.15,613,3.4000000000000004
2015,1,25,3,30,0,0,0,3.6,67,1.7000000000000002,0.15,613,3.4000000000000004
2015,1,25,4,30,0,0,0,3.2,63,1.6,0.15,612,3.2
2015,1,25,5,30,0,0,0,2.7,61,1.6,0.15,612,2.7
2015,1,25,6,30,0,0,0,2.4000000000000004,62,1.7000000000000002,0.15,611,2.4000000000000004
2015,1,25,7,30,0,0,0,2.1,63,1.6,0.15,611,2.1
2015,1,25,8,30,0,0,0,1.9000000000000001,63,1.5,0.15,611,1.9000000000000001
2015,1,25,9,30,0,0,0,1.7000000000000002,60,1.5,0.15,611,1.7000000000000002
2015,1,25,10,30,0,0,0,2.4000000000000004,58,1.9000000000000001,0.15,611,1.8
2015,1,25,11,30,96,32,534,5,55,2.7,0.15,612,1.7000000000000002
2015,1,25,12,30,365,54,873,8.200000000000001,52,2.9000000000000004,0.15,612,0.8
2015,1,25,13,30,392,305,150,10.9,51,2.6,0.15,612,0
2015,1,25,14,30,528,431,129,12.8,51,2.3000000000000003,0.15,612,-0.6000000000000001
2015,1,25,15,30,776,514,294,14,54,1.9000000000000001,0.15,612,-0.6000000000000001
2015,1,25,16,30,644,566,81,14.4,59,1.6,0.15,611,-0.1
2015,1,25,17,30,276,252,24,13.9,65,1.4000000000000001,0.15,611,0.5
2015,1,25,18,30,579,522,60,12.700000000000001,69,1.4000000000000001,0.15,610,1.2000000000000002
2015,1,25,19,30,897,508,463,11.4,71,1.5,0.15,610,1.9000000000000001
2015,1,25,20,30,398,351,69,10,72,1.7000000000000002,0.15,610,2.3000000000000003
2015,1,25,21,30,403,221,376,8.4,71,1.8,0.15,610,2.6
2015,1,25,22,30,51,51,0,6.800000000000001,70,1.9000000000000001,0.15,611,2.9000000000000004
2015,1,25,23,30,0,0,0,6.1000000000000005,70,2,0.15,611,3.2
2015,1,26,0,30,0,0,0,5.4,67,2.4000000000000004,0.16,611,3.3000000000000003
2015,1,26,1,30,0,0,0,5,66,2.4000000000000004,0.16,612,3.3000000000000003
2015,1,26,2,30,0,0,0,4.7,64,2.5,0.16,612,3.4000000000000004
2015,1,26,3,30,0,0,0,4.4,65,2.5,0.16,612,3.5
2015,1,26,4,30,0,0,0,4.3,68,2.5,0.16,611,3.5
2015,1,26,5,30,0,0,0,4.1000000000000005,73,2.3000000000000003,0.16,611,3.5
2015,1,26,6,30,0,0,0,3.9000000000000004,76,2.1,0.16,610,3.6
2015,1,26,7,30,0,0,0,3.6,74,1.9000000000000001,0.16,610,3.6
2015,1,26,8,30,0,0,0,3.4000000000000004,67,1.8,0.16,610,3.4000000000000004
2015,1,26,9,30,0,0,0,3.2,59,1.8,0.16,610,3.2
2015,1,26,10,30,0,0,0,3.2,46,2,0.16,611,2.9000000000000004
2015,1,26,11,30,23,23,0,4.5,29,2.2,0.16,611,2.5
2015,1,26,12,30,22,22,0,6.800000000000001,14,2,0.16,612,2.4000000000000004
2015,1,26,13,30,193,184,16,9,178,1.7000000000000002,0.16,612,2.3000000000000003
2015,1,26,14,30,386,357,39,10.5,332,1.4000000000000001,0.16,612,1.9000000000000001
2015,1,26,15,30,512,467,50,11.100000000000001,302,1.4000000000000001,0.16,612,2
2015,1,26,16,30,689,584,107,11.200000000000001,280,1.5,0.16,611,2.3000000000000003
2015,1,26,17,30,495,464,31,10.8,264,1.7000000000000002,0.16,611,2.6
2015,1,26,18,30,173,157,18,9.700000000000001,253,1.9000000000000001,0.16,611,2.8000000000000003
2015,1,26,19,30,44,44,0,7.800000000000001,243,2.2,0.16,610,2.9000000000000004
2015,1,26,20,30,43,43,0,5.9,232,2.4000000000000004,0.16,610,2.8000000000000003
2015,1,26,21,30,13,13,0,4.4,221,2.4000000000000004,0.16,611,2.5
2015,1,26,22,30,5,5,0,3.3000000000000003,212,2,0.16,611,2.3000000000000003
2015,1,26,23,30,0,0,0,2.8000000000000003,208,1.8,0.16,611,2
2015,1,27,0,30,0,0,0,2.7,191,1.2000000000000002,0.16,612,1.6
2015,1,27,1,30,0,0,0,2.6,177,1.1,0.16,612,1.3
2015,1,27,2,30,0,0,0,2.4000000000000004,173,1.1,0.16,613,1
2015,1,27,3,30,0,0,0,2.3000000000000003,167,0.9,0.16,612,0.9
2015,1,27,4,30,0,0,0,2.2,135,0.6000000000000001,0.16,612,0.8
2015,1,27,5,30,0,0,0,2.2,94,0.5,0.16,612,0.7000000000000001
2015,1,27,6,30,0,0,0,2,86,0.5,0.16,611,0.7000000000000001
2015,1,27,7,30,0,0,0,2,104,0.5,0.16,611,0.7000000000000001
2015,1,27,8,30,0,0,0,1.9000000000000001,116,0.6000000000000001,0.16,611,0.7000000000000001
2015,1,27,9,30,0,0,0,1.9000000000000001,121,0.7000000000000001,0.16,611,0.7000000000000001
2015,1,27,10,30,0,0,0,2.2,117,0.9,0.16,612,0.8
2015,1,27,11,30,87,38,426,3.4000000000000004,118,1.6,0.16,612,1
2015,1,27,12,30,352,69,800,5.6000000000000005,126,2.2,0.16,612,1.1
2015,1,27,13,30,622,83,942,8,132,2.2,0.16,612,0.7000000000000001
2015,1,27,14,30,667,401,352,9.9,138,1.9000000000000001,0.16,612,0.30000000000000004
2015,1,27,15,30,46,46,0,10.9,147,1.4000000000000001,0.16,612,0.30000000000000004
2015,1,27,16,30,59,59,0,11.200000000000001,162,1,0.16,612,0.6000000000000001
2015,1,27,17,30,468,440,28,10.9,186,0.8,0.16,611,1.1
2015,1,27,18,30,369,346,24,10.100000000000001,208,0.8,0.16,611,1.6
2015,1,27,19,30,334,314,24,9.1,210,0.9,0.16,611,2.1
2015,1,27,20,30,39,39,0,7.7,202,0.9,0.16,611,2.5
2015,1,27,21,30,212,198,30,6.1000000000000005,194,0.9,0.16,611,2.7
2015,1,27,22,30,89,88,4,4.6000000000000005,179,0.8,0.16,611,2.7
